bib,title,note_num,note_text,note_type,record_total_notes,record_typed_notes,a_count,w_count,o_count,ow_count,source
13211824,880-02 Faṣl al-khiṭāb fī uṣūl lughat al-Aʻrāb : manuscript / Nāṣīf ibn ʻAbd Allāh al-Yāzijī al-Lubnānī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13211828,880-02 Ikmāl al-dīn wa-itmām al-niʻmah : manuscript / Abū Jaʻfar Muḥammad ibn ʻAlī ibn al-Ḥusayn ibn Mūsá ibn Bābawayh al-Qummī.,1,Title from folio 1a.,a,13,7,2,1,4,0,zoe
13211828,880-02 Ikmāl al-dīn wa-itmām al-niʻmah : manuscript / Abū Jaʻfar Muḥammad ibn ʻAlī ibn al-Ḥusayn ibn Mūsá ibn Bābawayh al-Qummī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13211829,880-02 Irshād al-sārī fī sharḥ al-Bukhārī. Volume 2 : manuscript / Aḥmad ibn Muḥammad al-Qasṭallānī.,1,Title from folio 1a.,a,13,7,2,1,4,0,zoe
13211829,880-02 Irshād al-sārī fī sharḥ al-Bukhārī. Volume 2 : manuscript / Aḥmad ibn Muḥammad al-Qasṭallānī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13211834,880-02 Ḥāshiyah ʻalá Marāqī al-falāḥ : manuscript / Aḥmad ibn Muḥammad al-Ṭahṭāwī.,1,Title supplied by cataloger.,a,12,7,2,1,4,0,zoe
13211834,880-02 Ḥāshiyah ʻalá Marāqī al-falāḥ : manuscript / Aḥmad ibn Muḥammad al-Ṭahṭāwī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13211838,880-02 Marāqī al-falāḥ bi-imdād al-Fattāḥ sharḥ Nūr al-īḍāḥ wa-najāt al-arwāḥ : manuscript / Ḥasan ibn ʻAmmār al-Shurunbulālī.,1,Title from folio 1b.,a,13,7,2,1,4,0,zoe
13211838,880-02 Marāqī al-falāḥ bi-imdād al-Fattāḥ sharḥ Nūr al-īḍāḥ wa-najāt al-arwāḥ : manuscript / Ḥasan ibn ʻAmmār al-Shurunbulālī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13215435,"An inventory of the household furniture &c belonging to Mr. Stamford at the Scots Arms Little Hermitage Street taken & sold by appraisement to Mr. Willm. Finlay ..., the 31st of Jany. 1799 : manuscript.",1,Title from first line of text.,a,2,1,1,0,0,0,zoe
13225978,880-03 Tafsīr Abī al-Saʻūd : al-musammá Irshād al-ʻaql al-salīm ilá mazāyā al-Kitāb al-Karīm : manuscript / Muḥammad ibn Muḥammad Abū al-Saʻūd.,1,Title from printed versions.,a,10,7,2,1,4,0,zoe
13225978,880-03 Tafsīr Abī al-Saʻūd : al-musammá Irshād al-ʻaql al-salīm ilá mazāyā al-Kitāb al-Karīm : manuscript / Muḥammad ibn Muḥammad Abū al-Saʻūd.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13225986,880-02 Multaqá al-abḥur : manuscript / Ibrāhīm ibn Muḥammad al-Ḥalabī.,1,Title from folio 2b.,a,13,7,2,1,4,0,zoe
13225986,880-02 Multaqá al-abḥur : manuscript / Ibrāhīm ibn Muḥammad al-Ḥalabī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13226081,880-03 al-Tabṣirah : manuscript / Abū al-Faraj ʻAbd al-Raḥmān ibn ʻAlī ibn al-Jawzī.,1,Title from the printed versions.,a,11,7,2,1,4,0,zoe
13226081,880-03 al-Tabṣirah : manuscript / Abū al-Faraj ʻAbd al-Raḥmān ibn ʻAlī ibn al-Jawzī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13226093,Selections from the Qurʼan : manuscript.,1,Title supplied by cataloger.,a,10,6,2,0,4,0,zoe
13226093,Selections from the Qurʼan : manuscript.,2,Romanization supplied by cataloger.,a,10,6,2,0,4,0,zoe
13226107,880-03 al-Kitābān al-rābiʻ wa-al-khāmis min al-Qānūn fī al-ṭibb : manuscript / Ibn Sīnā.,1,Title supplied by cataloger.,a,13,7,2,1,4,0,zoe
13226107,880-03 al-Kitābān al-rābiʻ wa-al-khāmis min al-Qānūn fī al-ṭibb : manuscript / Ibn Sīnā.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13226110,880-02 Tuḥfat al-ṭullāb bi-sharḥ Taḥrīr tanqīḥ al-Lubāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,1,Title from folio 1b.,a,9,7,2,1,4,0,zoe
13226110,880-02 Tuḥfat al-ṭullāb bi-sharḥ Taḥrīr tanqīḥ al-Lubāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,2,Romanization supplied by cataloger.,a,9,7,2,1,4,0,zoe
13226126,"Islamic prayers, invocations and decorations : manuscript.",1,Title supplied by cataloger.,a,8,7,2,1,4,0,zoe
13226126,"Islamic prayers, invocations and decorations : manuscript.",2,Romanization supplied by cataloger.,a,8,7,2,1,4,0,zoe
13226136,880-02 al-Durrah al-muḍīʼah fī qirāʼāt al-aʼimmah al-thalāthah al-marḍīyah : manuscript / Muḥammad ibn Muḥammad ibn al-Jazarī.,1,Title from published version.,a,10,7,2,1,4,0,zoe
13226136,880-02 al-Durrah al-muḍīʼah fī qirāʼāt al-aʼimmah al-thalāthah al-marḍīyah : manuscript / Muḥammad ibn Muḥammad ibn al-Jazarī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13226140,880-02 Ḥawāshin ʻalá mawāḍiʻ min Sharḥ Taṣrīf al-ʻIzzī : manuscript.,1,Title from folio 2b.,a,12,7,2,1,4,0,zoe
13226140,880-02 Ḥawāshin ʻalá mawāḍiʻ min Sharḥ Taṣrīf al-ʻIzzī : manuscript.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13228404,880-02 al-Taʻrīfāt : manuscript / ʻAlī ibn Muḥammad al-Sayyid al-Sharīf al-Jurjānī.,1,Title from colophon.,a,18,4,2,0,2,0,zoe
13228404,880-02 al-Taʻrīfāt : manuscript / ʻAlī ibn Muḥammad al-Sayyid al-Sharīf al-Jurjānī.,2,Romanization supplied by cataloger.,a,18,4,2,0,2,0,zoe
13271739,880-01 Ḥadīth Miʻrāj Muḥammad Rasūl Allāh : manuscript.,1,Title from folio 1a.,a,9,6,2,1,3,0,zoe
13271739,880-01 Ḥadīth Miʻrāj Muḥammad Rasūl Allāh : manuscript.,2,Romanization supplied by cataloger.,a,9,6,2,1,3,0,zoe
13271747,"Islamic laws, doctrines, prayers and literature : manuscript.",8,Romanization supplied by cataloger.,a,55,3,1,0,2,0,zoe
13271828,880-02 Tāj al-tarājim fī ṭabaqāt al-Ḥanafīyah : manuscript / al-Qāsim ibn ʻAbd Allāh ibn Quṭlūbughā.,1,Title from title page.,a,13,7,2,1,4,0,zoe
13271828,880-02 Tāj al-tarājim fī ṭabaqāt al-Ḥanafīyah : manuscript / al-Qāsim ibn ʻAbd Allāh ibn Quṭlūbughā.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13271876,880-02 ʻIqd al-laʼālī li-Badʼ al-amālī : manuscript / Raḍī al-Dīn Abū al-Qāsim ibn al-Ḥusayn al-Bakrī al-Maqdisī.,1,Title from folio 1b.,a,12,7,2,1,4,0,zoe
13271876,880-02 ʻIqd al-laʼālī li-Badʼ al-amālī : manuscript / Raḍī al-Dīn Abū al-Qāsim ibn al-Ḥusayn al-Bakrī al-Maqdisī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13271915,880-03 al-Isʻāf fī aḥkām al-awqāf : manuscript / Ibrāhīm ibn Mūsá al-Ṭarābulusī.,1,Title from folio 1b.,a,13,7,2,1,4,0,zoe
13271915,880-03 al-Isʻāf fī aḥkām al-awqāf : manuscript / Ibrāhīm ibn Mūsá al-Ṭarābulusī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13271970,880-02 Zīj-i Gūrgānī : manuscript / Ulugh Beg.,1,Title from folio 1a.,a,8,7,2,1,4,0,zoe
13271970,880-02 Zīj-i Gūrgānī : manuscript / Ulugh Beg.,2,Romanization supplied by cataloger.,a,8,7,2,1,4,0,zoe
13272009,"Islamic prayers, Qurʼan recitation and Sufi literature : manuscript.",8,Romanization supplied by cataloger.,a,39,3,1,0,2,0,zoe
13272017,Prayers and invocations for seeking God's protection : manuscript.,1,Title supplied by cataloger.,a,11,7,2,1,4,0,zoe
13272017,Prayers and invocations for seeking God's protection : manuscript.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13272018,Biography of the Nasrides rulers : manuscript.,1,Title supplied by cataloger.,a,10,6,2,1,3,0,zoe
13272018,Biography of the Nasrides rulers : manuscript.,2,Romanization supplied by cataloger.,a,10,6,2,1,3,0,zoe
13272027,880-01 Qiṣṣat futūḥ Ifrīqīyah. Al-Sifr 1 : manuscript.,1,Title from folio 1a.,a,12,6,2,1,3,0,zoe
13272027,880-01 Qiṣṣat futūḥ Ifrīqīyah. Al-Sifr 1 : manuscript.,2,Romanization supplied by cataloger.,a,12,6,2,1,3,0,zoe
13272039,Islamic doctrines : manuscript.,3,Romanization supplied by cataloger.,a,14,5,1,0,4,0,zoe
13272069,"Treatises on magic, astrology, alchemy and Sufism : manuscript.",2,Romanization supplied by cataloger.,a,20,4,1,0,3,0,zoe
13272076,880-03 Fatʹḥ al-qarīb al-mujīb fī sharḥ alfāẓ al-Taqrīb : manuscript / Abū ʻAbd Allāh Muḥammad ibn Qāsim al-Ghazzī.,1,Title from reference sources.,a,11,7,2,1,4,0,zoe
13272076,880-03 Fatʹḥ al-qarīb al-mujīb fī sharḥ alfāẓ al-Taqrīb : manuscript / Abū ʻAbd Allāh Muḥammad ibn Qāsim al-Ghazzī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13272103,Islamic philosophical and doctrinal treatises : manuscript.,7,Romanization supplied by cataloger.,a,29,3,1,0,2,0,zoe
13272112,880-01 Takmilat Tafsīr al-Qurʼān al-Karīm : manuscript.,1,Title from Incipit (folio 3b).,a,10,7,2,1,4,0,zoe
13272112,880-01 Takmilat Tafsīr al-Qurʼān al-Karīm : manuscript.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13272119,880-02 Ijāzah min ʻAlī Riḍā ibn Yūnus al-Jānakī al-Fātsawī al-Fazmawī ilá tilmīdhihi al-Ḥājj ʻAbd al-Qādir ibn ʻAlī al-Bāzārjīfī : manuscript / ʻAlī Riḍā ibn Yūnus al-Jānakī al-Fātsawī al-Istānbūlī.,1,Title supplied by cataloger.,a,9,6,2,1,3,0,zoe
13272119,880-02 Ijāzah min ʻAlī Riḍā ibn Yūnus al-Jānakī al-Fātsawī al-Fazmawī ilá tilmīdhihi al-Ḥājj ʻAbd al-Qādir ibn ʻAlī al-Bāzārjīfī : manuscript / ʻAlī Riḍā ibn Yūnus al-Jānakī al-Fātsawī al-Istānbūlī.,2,Romanization supplied by cataloger.,a,9,6,2,1,3,0,zoe
13272170,880-02 Ijāzah min ʻUthmān Nūrī ibn Muḥammad Amīn al-Miyāwardī ilá tilmīdhihi ʻUmar Luṭfī ibn Muḥammad Ḥilmī al-Arkhawī : manuscript / Abū Muḥammad al-Dhihnī ʻUthmān Nūrī al-Ḥanafī al-Miyāwardī.,1,Title supplied by cataloger.,a,12,6,2,1,3,0,zoe
13272170,880-02 Ijāzah min ʻUthmān Nūrī ibn Muḥammad Amīn al-Miyāwardī ilá tilmīdhihi ʻUmar Luṭfī ibn Muḥammad Ḥilmī al-Arkhawī : manuscript / Abū Muḥammad al-Dhihnī ʻUthmān Nūrī al-Ḥanafī al-Miyāwardī.,2,Romanization supplied by cataloger.,a,12,6,2,1,3,0,zoe
13272198,880-03 Kitāb Tahāfut al-falāsifah wa-al-radd ʻalayhim : manuscript / taṣnīf al-Shaykh al-Imām Abī Ḥāmid Muḥammad ibn Muḥammad ibn Muḥammad al-Ghazzālī.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
13272198,880-03 Kitāb Tahāfut al-falāsifah wa-al-radd ʻalayhim : manuscript / taṣnīf al-Shaykh al-Imām Abī Ḥāmid Muḥammad ibn Muḥammad ibn Muḥammad al-Ghazzālī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13272204,880-02 al-Qurʼān al-Karīm : manuscript.,1,Title supplied by cataloger.,a,8,6,2,1,3,0,zoe
13272204,880-02 al-Qurʼān al-Karīm : manuscript.,2,Romanization supplied by cataloger.,a,8,6,2,1,3,0,zoe
13272218,880-02 al-ʻUyūn al-sawāhir fī rawḍat al-zawāhir : manuscript / Masʻūd ibn al-Sayyid Ḥijāzī Masʻūd.,1,Title from folio 1a.,a,12,7,2,1,4,0,zoe
13272218,880-02 al-ʻUyūn al-sawāhir fī rawḍat al-zawāhir : manuscript / Masʻūd ibn al-Sayyid Ḥijāzī Masʻūd.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13272234,880-02 Mukhtaṣar Ghunyat al-mutamallī : manuscript / Ibrāhīm ibn Muḥammad ibn Ibrāhīm al-Ḥalabī.,1,Title from printed version.,a,12,7,2,1,4,0,zoe
13272234,880-02 Mukhtaṣar Ghunyat al-mutamallī : manuscript / Ibrāhīm ibn Muḥammad ibn Ibrāhīm al-Ḥalabī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13275461,880-03 Dalāʼil al-khayrāt wa-shawāriq al-anwār fī al-ṣalāh ʻalá al-Nabī al-mukhtār : manuscript / Muḥammad ibn Sulaymān al-Jazūlī.,1,Title from folio 2a.,a,10,7,2,1,4,0,zoe
13275461,880-03 Dalāʼil al-khayrāt wa-shawāriq al-anwār fī al-ṣalāh ʻalá al-Nabī al-mukhtār : manuscript / Muḥammad ibn Sulaymān al-Jazūlī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13275543,880-01 Kitāb thābit fī aḥkām al-buyūʻ : manuscript.,1,Title from folio 2b.,a,10,6,2,1,3,0,zoe
13275543,880-01 Kitāb thābit fī aḥkām al-buyūʻ : manuscript.,2,Romanization supplied by cataloger.,a,10,6,2,1,3,0,zoe
13275548,Islamic prayers and invocations : manuscript.,1,Title supplied by cataloger.,a,7,5,2,0,3,0,zoe
13275548,Islamic prayers and invocations : manuscript.,2,Romanization supplied by cataloger.,a,7,5,2,0,3,0,zoe
13275552,880-03 Raḥmat al-ummah fī ikhtilāf al-aʼimmah : manuscript / taʼlīf Muḥammad ibn ʻAbd al-Raḥmān ibn al-Ḥusayn al-Qurshī al-ʻUthmānī.,1,Title from folio 2a.,a,16,7,2,1,4,0,zoe
13275552,880-03 Raḥmat al-ummah fī ikhtilāf al-aʼimmah : manuscript / taʼlīf Muḥammad ibn ʻAbd al-Raḥmān ibn al-Ḥusayn al-Qurshī al-ʻUthmānī.,2,Romanization supplied by cataloger.,a,16,7,2,1,4,0,zoe
13284043,[Shipping receipt for bales of cottonwool shipped board the Adolphus].,1,Title supplied by cataloger.,a,3,2,1,0,1,0,zoe
13297024,880-03 Dalāʼil al-khayrāt wa-shawāriq al-anwār fī al-ṣalāh ʻalá al-Nabī al-mukhtār : manuscript / Muḥammad ibn Sulaymān al-Jazūlī.,1,Title from folio 2a.,a,10,7,2,1,4,0,zoe
13297024,880-03 Dalāʼil al-khayrāt wa-shawāriq al-anwār fī al-ṣalāh ʻalá al-Nabī al-mukhtār : manuscript / Muḥammad ibn Sulaymān al-Jazūlī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13297029,Treatises on God's unity and other Islamic doctrinal issues : manuscript.,1,Title supplied by cataloger.,a,31,4,2,0,2,0,zoe
13297029,Treatises on God's unity and other Islamic doctrinal issues : manuscript.,2,Romanization supplied by cataloger.,a,31,4,2,0,2,0,zoe
13297079,880-02 Sharḥ-i bīst bāb-i asṭurlāb : manuscript / ʻAbd al-ʻAlī ibn Muḥammad ibn Ḥusayn al-Birjandī.,2,Romanization supplied by cataloger.,a,16,3,1,0,2,0,zoe
13297083,880-02 Majmaʻ al-baḥrayn wa-multaqá al-nayyirayn : manuscript / Aḥmad ibn ʻAlī ibn al-Sāʻātī.,1,Title from colophon (folio 254b),a,12,7,2,1,4,0,zoe
13297083,880-02 Majmaʻ al-baḥrayn wa-multaqá al-nayyirayn : manuscript / Aḥmad ibn ʻAlī ibn al-Sāʻātī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13297180,Writings on Islamic literature : manuscript.,7,Romanization supplied by cataloger.,a,53,3,1,0,2,0,zoe
13297188,"Treatises on magic, the occult and Arabic grammar : manuscript.",9,Title supplied by cataloger.,a,20,6,2,0,4,0,zoe
13297188,"Treatises on magic, the occult and Arabic grammar : manuscript.",10,Romanization supplied by cataloger.,a,20,6,2,0,4,0,zoe
13297212,880-02 Sharḥ al-ṣadr bi-Ghazwat Badr : manuscript / ʻAbd Allāh ibn Muḥammad al-Shabrāwī.,3,Title from folio 1b.,a,16,7,2,1,4,0,zoe
13297212,880-02 Sharḥ al-ṣadr bi-Ghazwat Badr : manuscript / ʻAbd Allāh ibn Muḥammad al-Shabrāwī.,4,Romanization supplied by cataloger.,a,16,7,2,1,4,0,zoe
13297360,Amulet : manuscript.,2,Title supplied by cataloger.,a,5,4,2,1,1,0,zoe
13297360,Amulet : manuscript.,3,Romanization supplied by cataloger.,a,5,4,2,1,1,0,zoe
13297525,880-03 al-Futūwah wa-maʻrifat al-ṭarīq wa-arkān al-sharīʻah ʻalá al-taḥqīq : manuscript / Muḥammad ibn ʻAlāʼ al-Dīn al-Ḥusaynī al-Riḍawī.,2,Title from folio 1b.,a,18,7,2,1,4,0,zoe
13297525,880-03 al-Futūwah wa-maʻrifat al-ṭarīq wa-arkān al-sharīʻah ʻalá al-taḥqīq : manuscript / Muḥammad ibn ʻAlāʼ al-Dīn al-Ḥusaynī al-Riḍawī.,3,Romanization supplied by cataloger.,a,18,7,2,1,4,0,zoe
13297565,880-02 al-Juzw al-thāmin min tajziʼat al-ʻashrah min Kitāb Allāh al-Karīm : manuscript.,1,Title from incipit (folio 2a).,a,8,7,2,1,4,0,zoe
13297565,880-02 al-Juzw al-thāmin min tajziʼat al-ʻashrah min Kitāb Allāh al-Karīm : manuscript.,2,Romanization supplied by cataloger.,a,8,7,2,1,4,0,zoe
13297694,Virtues of the month of Rajab and other holy months and days with folkoloric Islamic tales : manuscript.,1,Title supplied by cataloger.,a,9,7,2,1,4,0,zoe
13297694,Virtues of the month of Rajab and other holy months and days with folkoloric Islamic tales : manuscript.,2,Romanization supplied by cataloger.,a,9,7,2,1,4,0,zoe
13297836,880-02 Ḥāshiyat al-Ṣabbān ʻalá Sharḥ al-Ushmūnī ʻalá Alfīyat Ibn Mālik : manuscript / Muḥammad ibn ʻAlī al-Ṣabbān.,1,Title from printed versions.,a,14,5,2,0,3,0,zoe
13297836,880-02 Ḥāshiyat al-Ṣabbān ʻalá Sharḥ al-Ushmūnī ʻalá Alfīyat Ibn Mālik : manuscript / Muḥammad ibn ʻAlī al-Ṣabbān.,2,Romanization supplied by cataloger.,a,14,5,2,0,3,0,zoe
13304902,Coptic saints and martyrs hagiographies and legends : manuscript.,1,Title supplied by cataloger.,a,13,6,2,0,4,0,zoe
13304902,Coptic saints and martyrs hagiographies and legends : manuscript.,2,Romanization supplied by cataloger.,a,13,6,2,0,4,0,zoe
13319696,Thomas Cornthwaite sermons : manuscript.,1,Title devised by cataloger.,a,5,2,1,0,1,0,zoe
13319841,Notebook concerning Euclid's geometry : manuscript.,1,Title devised by cataloger.,a,3,2,1,0,1,0,zoe
13320112,Lectures on logic : manuscript.,1,Title devised by cataloger.,a,4,3,1,0,2,0,zoe
13320157,"Aboriginal Britons : a prize poem, spoken in the theatre at Oxford, July 8th, 1791 : manuscript.",1,Title from title page.,a,4,3,1,0,2,0,zoe
13323023,"Vindication of the character and conduct of Sir William Waller, knight : manuscript.",1,Title from reference sources.,a,4,3,1,0,2,0,zoe
13330252,Omar ibn Said letter : manuscript.,3,Title devised by cataloger.,a,3,2,1,0,1,0,zoe
13330288,Collection of writings in Arabic and Persian : manuscript.,1,Title supplied by cataloger.,a,47,16,2,0,14,0,zoe
13330288,Collection of writings in Arabic and Persian : manuscript.,2,Romanization supplied by cataloger.,a,47,16,2,0,14,0,zoe
13330352,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-madʻū bi-Saʻd al-Taftāzānī.,3,Title supplied by cataloger.,a,9,7,2,1,4,0,zoe
