bib,title,note_num,note_text,note_type,record_total_notes,record_typed_notes,o_count,w_count,a_count,aw_count,ow_count,source
13226093,Selections from the Qurʼan : manuscript.,4,Secundo folio: Rabbī ghafūrun raḥīm.,o,10,6,4,0,2,0,0,zoe
13226093,Selections from the Qurʼan : manuscript.,5,19 x 27.5 cm; written surface: 12.5 x 16 cm; 5 lines per page.,o,10,6,4,0,2,0,0,zoe
13226093,Selections from the Qurʼan : manuscript.,6,Binding: In brown leather binding with flap; covers embossed with central medallions and borders are embossed in floral designs; a little worn; slight smudging.,o,10,6,4,0,2,0,0,zoe
13226093,Selections from the Qurʼan : manuscript.,7,"In beautiful large Arabic script (Chinese style), in black ink on white paper; text vocalized throughout, with recitation marks in red; all headings of the chapters are written in red; the opening two chapters are illuminated in gold, blue; green, red and other colors; the last page is also illuminated in green, gold, brown and other colors; text within double red frames; some pages are repaired with glued pieces of paper from modern Chinese publications; catchwords.",o,10,6,4,0,2,0,0,zoe
13226107,880-03 al-Kitābān al-rābiʻ wa-al-khāmis min al-Qānūn fī al-ṭibb : manuscript / Ibn Sīnā.,4,Secundo folio: al-ḥammāmāt fa-yuḥammī judrānah.,o,13,7,4,1,2,0,0,zoe
13226107,880-03 al-Kitābān al-rābiʻ wa-al-khāmis min al-Qānūn fī al-ṭibb : manuscript / Ibn Sīnā.,5,16.5 x 30.5 cm; written surface: 12.5 x 22.5 cm; 29 lines per page.,o,13,7,4,1,2,0,0,zoe
13226107,880-03 al-Kitābān al-rābiʻ wa-al-khāmis min al-Qānūn fī al-ṭibb : manuscript / Ibn Sīnā.,6,Binding: In modern dark brown leather binding with flap; spine and flap embossed with central medallions; covers embossed corner decorations.,o,13,7,4,1,2,0,0,zoe
13226107,880-03 al-Kitābān al-rābiʻ wa-al-khāmis min al-Qānūn fī al-ṭibb : manuscript / Ibn Sīnā.,7,"In good medium naskh script, in black ink on white paper; headings and keywords in red; text within frames in red, blue and gold; many wormholes, mostly on the margins; some corrections and notes on the margins; catchwords.",o,13,7,4,1,2,0,0,zoe
13226110,880-02 Tuḥfat al-ṭullāb bi-sharḥ Taḥrīr tanqīḥ al-Lubāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,4,Secundo folio: bi-jannāt al-naʻīm.,o,9,7,4,1,2,0,0,zoe
13226110,880-02 Tuḥfat al-ṭullāb bi-sharḥ Taḥrīr tanqīḥ al-Lubāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,5,16 x 21.5 cm; written surface: 9.5 x 15 cm; 17 lines per page.,o,9,7,4,1,2,0,0,zoe
13226110,880-02 Tuḥfat al-ṭullāb bi-sharḥ Taḥrīr tanqīḥ al-Lubāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,6,Binding: In brown leather binding with flap; covers and flap embossed with central medallions.,o,9,7,4,1,2,0,0,zoe
13226110,880-02 Tuḥfat al-ṭullāb bi-sharḥ Taḥrīr tanqīḥ al-Lubāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,7,"In clear naskh script, in black ink on white paper; with the phrases of Taḥrīr Tanqīḥ al-Lubāb in red; some notes and corrections on the margins; catchwords.",o,9,7,4,1,2,0,0,zoe
13226126,"Islamic prayers, invocations and decorations : manuscript.",4,Secundo folio: al-rāfiʻ al-muʻizz al-mudhill.,o,8,7,4,1,2,0,0,zoe
13226126,"Islamic prayers, invocations and decorations : manuscript.",5,12 x 19 cm; written surface: 6 x 10 cm; lines per page vary.,o,8,7,4,1,2,0,0,zoe
13226126,"Islamic prayers, invocations and decorations : manuscript.",6,Binding: In brown leather binding with flap; covers richly gilt with central medallion on both sides and corners decorations; edges slightly rubbed.,o,8,7,4,1,2,0,0,zoe
13226126,"Islamic prayers, invocations and decorations : manuscript.",7,"In large and beautiful naskh or thulth scripts, in black ink on thin white paper; with headings in white ink on gold background; catchwords.",o,8,7,4,1,2,0,0,zoe
13226136,880-02 al-Durrah al-muḍīʼah fī qirāʼāt al-aʼimmah al-thalāthah al-marḍīyah : manuscript / Muḥammad ibn Muḥammad ibn al-Jazarī.,4,Secundo folio: Wa-in kilmatun aṭlaqtu.,o,10,7,4,1,2,0,0,zoe
13226136,880-02 al-Durrah al-muḍīʼah fī qirāʼāt al-aʼimmah al-thalāthah al-marḍīyah : manuscript / Muḥammad ibn Muḥammad ibn al-Jazarī.,5,12.5 x 18.5 cm; written surface: 7.5 x 12 cm; 11 lines per page.,o,10,7,4,1,2,0,0,zoe
13226136,880-02 al-Durrah al-muḍīʼah fī qirāʼāt al-aʼimmah al-thalāthah al-marḍīyah : manuscript / Muḥammad ibn Muḥammad ibn al-Jazarī.,6,Binding: In dark brown leather binding with flap; central medallion and floral design decorations and gold frames on both covers.,o,10,7,4,1,2,0,0,zoe
13226136,880-02 al-Durrah al-muḍīʼah fī qirāʼāt al-aʼimmah al-thalāthah al-marḍīyah : manuscript / Muḥammad ibn Muḥammad ibn al-Jazarī.,7,"In clear naskh script, in black ink on white glossy paper; with keywords and markings in red; the opening page is nicely illuminated in gold and colors; text vocalized throughout; catchwords.",o,10,7,4,1,2,0,0,zoe
13226140,880-02 Ḥawāshin ʻalá mawāḍiʻ min Sharḥ Taṣrīf al-ʻIzzī : manuscript.,4,Secundo folio: al-kalām wa-aḥwāluhu al-muqtaḍabah.,o,12,7,4,1,2,0,0,zoe
13226140,880-02 Ḥawāshin ʻalá mawāḍiʻ min Sharḥ Taṣrīf al-ʻIzzī : manuscript.,5,18.5 x 25 cm; written surface: 8 x 13.5 cm; 11 lines per page.,o,12,7,4,1,2,0,0,zoe
13226140,880-02 Ḥawāshin ʻalá mawāḍiʻ min Sharḥ Taṣrīf al-ʻIzzī : manuscript.,6,"Binding: In brown leather binding; central design on both covers; edges rubbed, rebacked, some edges repaired; some staining (mainly marginal), some paper edges repair.",o,12,7,4,1,2,0,0,zoe
13226140,880-02 Ḥawāshin ʻalá mawāḍiʻ min Sharḥ Taṣrīf al-ʻIzzī : manuscript.,7,"In clear ruqʻah script, in brown ink on white paper; with headings, keywords and markings in red, some of the headings are written in larger script in red or black ink on the margins; numerous notes on the margins and interlinear; catchwords.",o,12,7,4,1,2,0,0,zoe
13228404,880-02 al-Taʻrīfāt : manuscript / ʻAlī ibn Muḥammad al-Sayyid al-Sharīf al-Jurjānī.,9,12 x 21.2 cm; written surface: 6.7 x 13.5 cm; 15 lines per page.,o,18,4,2,0,2,0,0,zoe
13228404,880-02 al-Taʻrīfāt : manuscript / ʻAlī ibn Muḥammad al-Sayyid al-Sharīf al-Jurjānī.,10,Binding: In dark brown leather binding with flap; covers embossed with central medallion.,o,18,4,2,0,2,0,0,zoe
13271739,880-01 Ḥadīth Miʻrāj Muḥammad Rasūl Allāh : manuscript.,4,Secundo folio: law ajabtahā yā Muḥammad.,o,9,6,3,1,2,0,0,zoe
13271739,880-01 Ḥadīth Miʻrāj Muḥammad Rasūl Allāh : manuscript.,5,18 x 23.5 cm; written surface: 13.5 x 19 cm; 27 lines per page.,o,9,6,3,1,2,0,0,zoe
13271739,880-01 Ḥadīth Miʻrāj Muḥammad Rasūl Allāh : manuscript.,6,Binding: Unbound.,o,9,6,3,1,2,0,0,zoe
13271747,"Islamic laws, doctrines, prayers and literature : manuscript.",30,15.5 x 21.5 cm; written surface: 12.5 x 18 cm; 20-24 lines per page.,o,55,3,2,0,1,0,0,zoe
13271747,"Islamic laws, doctrines, prayers and literature : manuscript.",31,"Binding: In dark brown leather binding, flap missing; central medallion on both covers; leaves are loose within the binding as usual with some Islamic bindings.",o,55,3,2,0,1,0,0,zoe
13271828,880-02 Tāj al-tarājim fī ṭabaqāt al-Ḥanafīyah : manuscript / al-Qāsim ibn ʻAbd Allāh ibn Quṭlūbughā.,4,Secundo folio: al-ākhirah sanat iḥdá,o,13,7,4,1,2,0,0,zoe
13271828,880-02 Tāj al-tarājim fī ṭabaqāt al-Ḥanafīyah : manuscript / al-Qāsim ibn ʻAbd Allāh ibn Quṭlūbughā.,5,15 x 20 cm; written surface: 8 x 15 cm; 21 lines per page.,o,13,7,4,1,2,0,0,zoe
13271828,880-02 Tāj al-tarājim fī ṭabaqāt al-Ḥanafīyah : manuscript / al-Qāsim ibn ʻAbd Allāh ibn Quṭlūbughā.,6,Binding: Unbound.,o,13,7,4,1,2,0,0,zoe
13271828,880-02 Tāj al-tarājim fī ṭabaqāt al-Ḥanafīyah : manuscript / al-Qāsim ibn ʻAbd Allāh ibn Quṭlūbughā.,7,"In good naskh script, in black ink on white paper, with headings, keywords and markings in red; some notes and corrections on the margins; first leaf is torn and repaired with no loss of text; catchwords.",o,13,7,4,1,2,0,0,zoe
13271876,880-02 ʻIqd al-laʼālī li-Badʼ al-amālī : manuscript / Raḍī al-Dīn Abū al-Qāsim ibn al-Ḥusayn al-Bakrī al-Maqdisī.,4,Secundo folio: bi-ḥadīth al-ibtidā bi-hi.,o,12,7,4,1,2,0,0,zoe
13271876,880-02 ʻIqd al-laʼālī li-Badʼ al-amālī : manuscript / Raḍī al-Dīn Abū al-Qāsim ibn al-Ḥusayn al-Bakrī al-Maqdisī.,5,16 x 21 cm; written surface: 9 x 15.5 cm; 23 lines per page.,o,12,7,4,1,2,0,0,zoe
13271876,880-02 ʻIqd al-laʼālī li-Badʼ al-amālī : manuscript / Raḍī al-Dīn Abū al-Qāsim ibn al-Ḥusayn al-Bakrī al-Maqdisī.,6,Binding: Unbound.,o,12,7,4,1,2,0,0,zoe
13271876,880-02 ʻIqd al-laʼālī li-Badʼ al-amālī : manuscript / Raḍī al-Dīn Abū al-Qāsim ibn al-Ḥusayn al-Bakrī al-Maqdisī.,7,"In fair naskh script, in black ink on white paper, with the verses of the original poem (al-Lāmīyah, or, Badʼ al-amālī) and keywords and markings in red; some comments and corrections on the margins; catchwords.",o,12,7,4,1,2,0,0,zoe
13271915,880-03 al-Isʻāf fī aḥkām al-awqāf : manuscript / Ibrāhīm ibn Mūsá al-Ṭarābulusī.,4,Secundo folio: fa-akhadha baʻḍ al-nās.,o,13,7,4,1,2,0,0,zoe
13271915,880-03 al-Isʻāf fī aḥkām al-awqāf : manuscript / Ibrāhīm ibn Mūsá al-Ṭarābulusī.,5,15.5 x 21 cm; written surface: 9.5 x 15.5 cm; 21 lines per page.,o,13,7,4,1,2,0,0,zoe
13271915,880-03 al-Isʻāf fī aḥkām al-awqāf : manuscript / Ibrāhīm ibn Mūsá al-Ṭarābulusī.,6,Binding: Unbound.,o,13,7,4,1,2,0,0,zoe
13271915,880-03 al-Isʻāf fī aḥkām al-awqāf : manuscript / Ibrāhīm ibn Mūsá al-Ṭarābulusī.,7,"In good naskh script, in black ink on white paper, headings and markings in red; some notes and corrections on the margins; catchwords. First leaf slightly soiled and frayed with no loss of text; last leaf missing; some wormholes, mainly on the margins.",o,13,7,4,1,2,0,0,zoe
13271970,880-02 Zīj-i Gūrgānī : manuscript / Ulugh Beg.,4,Secundo folio: Ulugh Bik ribāṭ.,o,8,7,4,1,2,0,0,zoe
13271970,880-02 Zīj-i Gūrgānī : manuscript / Ulugh Beg.,5,17 x 22.5 cm; written surface: 11 x 16.5 cm; lines per page vary.,o,8,7,4,1,2,0,0,zoe
13271970,880-02 Zīj-i Gūrgānī : manuscript / Ulugh Beg.,6,Binding: Unbound.,o,8,7,4,1,2,0,0,zoe
13271970,880-02 Zīj-i Gūrgānī : manuscript / Ulugh Beg.,7,"In small naskh script, in black ink on white paper, headings and markings in red; some notes on the margins; some wormholes.",o,8,7,4,1,2,0,0,zoe
13272009,"Islamic prayers, Qurʼan recitation and Sufi literature : manuscript.",23,17 x 24.5 cm; written surface: 10 x 14 cm; 7 lines per page.,o,39,3,2,0,1,0,0,zoe
13272009,"Islamic prayers, Qurʼan recitation and Sufi literature : manuscript.",24,Binding: Bound in stiff wrappers made of Indonesian paper.,o,39,3,2,0,1,0,0,zoe
13272017,Prayers and invocations for seeking God's protection : manuscript.,4,Secundo folio: nunjī al-muʼminīn.,o,11,7,4,1,2,0,0,zoe
13272017,Prayers and invocations for seeking God's protection : manuscript.,5,10 x 16 cm; written surface: 5 x 9 cm; 13 lines per page.,o,11,7,4,1,2,0,0,zoe
13272017,Prayers and invocations for seeking God's protection : manuscript.,6,Binding: Bound in contemporary blue wrapper with flap; both covers beautifully hand-decorated in gilt.,o,11,7,4,1,2,0,0,zoe
13272017,Prayers and invocations for seeking God's protection : manuscript.,7,"In beautiful naskh script, in black ink on white paper, keywords in red; the opening page is illuminated with a handsome heading in gold, blue, rose, and other colors; there are also four different medallions on the margins in gold, blue and other colors (folios 1b, 5a, 9a, 11a); catchwords; text within gold frame.",o,11,7,4,1,2,0,0,zoe
13272018,Biography of the Nasrides rulers : manuscript.,4,Secundo folio: wa-ikhtāra al-nudamāʼ wa-ikhtaṣṣa.,o,10,6,3,1,2,0,0,zoe
13272018,Biography of the Nasrides rulers : manuscript.,5,14 x 18.5 cm; written surface: 10.5 x 14 cm; 17 lines per page.,o,10,6,3,1,2,0,0,zoe
13272018,Biography of the Nasrides rulers : manuscript.,6,Binding: In modern yellowish brown cloth binding.,o,10,6,3,1,2,0,0,zoe
13272027,880-01 Qiṣṣat futūḥ Ifrīqīyah. Al-Sifr 1 : manuscript.,4,Secundo folio: miʼat alf fāris.,o,12,6,3,1,2,0,0,zoe
13272027,880-01 Qiṣṣat futūḥ Ifrīqīyah. Al-Sifr 1 : manuscript.,5,14 x 18.5 cm; written surface: 11 x 14 cm; 17 lines per page.,o,12,6,3,1,2,0,0,zoe
13272027,880-01 Qiṣṣat futūḥ Ifrīqīyah. Al-Sifr 1 : manuscript.,6,Binding: In modern brown cloth binding.,o,12,6,3,1,2,0,0,zoe
13272039,Islamic doctrines : manuscript.,5,Secundo folio: Arkān al-Islām: Arkān al-Islām khamsah.,o,14,5,4,0,1,0,0,zoe
13272039,Islamic doctrines : manuscript.,8,15 x 22 cm; written surface: 10.5 x 12 cm; 7-8 lines per page.,o,14,5,4,0,1,0,0,zoe
13272039,Islamic doctrines : manuscript.,9,Binding: No covers (in four quires).,o,14,5,4,0,1,0,0,zoe
13272039,Islamic doctrines : manuscript.,10,"In fair naskh script (Jawi style), in black ink on Indonesian paper called Daluang which is manufactured from the bark of a certain native tree called Saeh.",o,14,5,4,0,1,0,0,zoe
13272069,"Treatises on magic, astrology, alchemy and Sufism : manuscript.",11,15 x 20.5 cm; written surfaces: vary ; lines per page vary.,o,20,4,3,0,1,0,0,zoe
13272069,"Treatises on magic, astrology, alchemy and Sufism : manuscript.",12,Binding: In brown cloth modern binding.,o,20,4,3,0,1,0,0,zoe
13272069,"Treatises on magic, astrology, alchemy and Sufism : manuscript.",13,"In good naskh script in different hands, in black ink on white paper; headings, keywords and markings in red; catchwords.",o,20,4,3,0,1,0,0,zoe
13272076,880-03 Fatʹḥ al-qarīb al-mujīb fī sharḥ alfāẓ al-Taqrīb : manuscript / Abū ʻAbd Allāh Muḥammad ibn Qāsim al-Ghazzī.,4,Secundo folio: man yurid Allāh bi-hi khayran.,o,11,7,4,1,2,0,0,zoe
13272076,880-03 Fatʹḥ al-qarīb al-mujīb fī sharḥ alfāẓ al-Taqrīb : manuscript / Abū ʻAbd Allāh Muḥammad ibn Qāsim al-Ghazzī.,5,17 x 26.5 cm; written surface: 11 x 16 cm; 11 lines per page.,o,11,7,4,1,2,0,0,zoe
13272076,880-03 Fatʹḥ al-qarīb al-mujīb fī sharḥ alfāẓ al-Taqrīb : manuscript / Abū ʻAbd Allāh Muḥammad ibn Qāsim al-Ghazzī.,6,Binding: Covers made of the same Indonesian paper used in writing the manuscript.,o,11,7,4,1,2,0,0,zoe
13272076,880-03 Fatʹḥ al-qarīb al-mujīb fī sharḥ alfāẓ al-Taqrīb : manuscript / Abū ʻAbd Allāh Muḥammad ibn Qāsim al-Ghazzī.,7,"In fair naskh script (Jawī style), in black ink on Indonesian paper called ""Daluang"" which is manufactured from the bark of a certain native tree called ""saeh""; some headings, keywords and markings in red; numerous marginal and interlinear notes in Javanese (in Arabic script); many wormholes, mainly marginal; many margins are repaired; some foxing and smudging; catchwords.",o,11,7,4,1,2,0,0,zoe
13272103,Islamic philosophical and doctrinal treatises : manuscript.,17,17.5 x 23 cm; written surface: 10 x 14 cm; 9 lines per page.,o,29,3,2,0,1,0,0,zoe
13272103,Islamic philosophical and doctrinal treatises : manuscript.,18,Binding: Modern green cloth binding.,o,29,3,2,0,1,0,0,zoe
13272112,880-01 Takmilat Tafsīr al-Qurʼān al-Karīm : manuscript.,4,Secundo folio: Allāh aʻlam bi-murādih.,o,10,7,4,1,2,0,0,zoe
13272112,880-01 Takmilat Tafsīr al-Qurʼān al-Karīm : manuscript.,5,18 x 27.5 cm; written surface: 11.5 x 18 cm; 13 lines per page.,o,10,7,4,1,2,0,0,zoe
13272112,880-01 Takmilat Tafsīr al-Qurʼān al-Karīm : manuscript.,6,Binding: Modern black cloth binding.,o,10,7,4,1,2,0,0,zoe
13272112,880-01 Takmilat Tafsīr al-Qurʼān al-Karīm : manuscript.,7,"In fair naskh script (Jawī style), in black ink, with the text of the Qurʼān in red, on Indonesian paper called ""Daluang"" which is manufactured from the bark of a certain native tree called ""saeh"". The last leaf is heavily damaged.",o,10,7,4,1,2,0,0,zoe
13272119,880-02 Ijāzah min ʻAlī Riḍā ibn Yūnus al-Jānakī al-Fātsawī al-Fazmawī ilá tilmīdhihi al-Ḥājj ʻAbd al-Qādir ibn ʻAlī al-Bāzārjīfī : manuscript / ʻAlī Riḍā ibn Yūnus al-Jānakī al-Fātsawī al-Istānbūlī.,4,Secundo folio: bi-hi kull mubham.,o,9,6,3,1,2,0,0,zoe
13272119,880-02 Ijāzah min ʻAlī Riḍā ibn Yūnus al-Jānakī al-Fātsawī al-Fazmawī ilá tilmīdhihi al-Ḥājj ʻAbd al-Qādir ibn ʻAlī al-Bāzārjīfī : manuscript / ʻAlī Riḍā ibn Yūnus al-Jānakī al-Fātsawī al-Istānbūlī.,5,14 x 20.5 cm; written surface: 7 x 12 cm; 13 lines per page.,o,9,6,3,1,2,0,0,zoe
13272119,880-02 Ijāzah min ʻAlī Riḍā ibn Yūnus al-Jānakī al-Fātsawī al-Fazmawī ilá tilmīdhihi al-Ḥājj ʻAbd al-Qādir ibn ʻAlī al-Bāzārjīfī : manuscript / ʻAlī Riḍā ibn Yūnus al-Jānakī al-Fātsawī al-Istānbūlī.,6,Binding: Contemporary blue cloth binding with central medallion; the manuscript is loose within the binding.,o,9,6,3,1,2,0,0,zoe
13272170,880-02 Ijāzah min ʻUthmān Nūrī ibn Muḥammad Amīn al-Miyāwardī ilá tilmīdhihi ʻUmar Luṭfī ibn Muḥammad Ḥilmī al-Arkhawī : manuscript / Abū Muḥammad al-Dhihnī ʻUthmān Nūrī al-Ḥanafī al-Miyāwardī.,4,Secundo folio: ittabaʻū wa-nahajū manāhijahum.,o,12,6,3,1,2,0,0,zoe
13272170,880-02 Ijāzah min ʻUthmān Nūrī ibn Muḥammad Amīn al-Miyāwardī ilá tilmīdhihi ʻUmar Luṭfī ibn Muḥammad Ḥilmī al-Arkhawī : manuscript / Abū Muḥammad al-Dhihnī ʻUthmān Nūrī al-Ḥanafī al-Miyāwardī.,5,14 x 21.5 cm; written surface: 7.5 x 12.5 cm; 15 lines per page.,o,12,6,3,1,2,0,0,zoe
13272170,880-02 Ijāzah min ʻUthmān Nūrī ibn Muḥammad Amīn al-Miyāwardī ilá tilmīdhihi ʻUmar Luṭfī ibn Muḥammad Ḥilmī al-Arkhawī : manuscript / Abū Muḥammad al-Dhihnī ʻUthmān Nūrī al-Ḥanafī al-Miyāwardī.,6,Binding: Contemporary green cardboard binding with leather spine.,o,12,6,3,1,2,0,0,zoe
13272198,880-03 Kitāb Tahāfut al-falāsifah wa-al-radd ʻalayhim : manuscript / taṣnīf al-Shaykh al-Imām Abī Ḥāmid Muḥammad ibn Muḥammad ibn Muḥammad al-Ghazzālī.,4,Secundo folio: nushūwuhum wa-awlāduhm.,o,11,7,4,1,2,0,0,zoe
13272198,880-03 Kitāb Tahāfut al-falāsifah wa-al-radd ʻalayhim : manuscript / taṣnīf al-Shaykh al-Imām Abī Ḥāmid Muḥammad ibn Muḥammad ibn Muḥammad al-Ghazzālī.,5,17 x 25.5 cm; written surface: 13.5 x 22 cm; 20 lines per page.,o,11,7,4,1,2,0,0,zoe
13272198,880-03 Kitāb Tahāfut al-falāsifah wa-al-radd ʻalayhim : manuscript / taṣnīf al-Shaykh al-Imām Abī Ḥāmid Muḥammad ibn Muḥammad ibn Muḥammad al-Ghazzālī.,6,"Binding: In cardboard binding with flap, leather on spine and flap.",o,11,7,4,1,2,0,0,zoe
13272198,880-03 Kitāb Tahāfut al-falāsifah wa-al-radd ʻalayhim : manuscript / taṣnīf al-Shaykh al-Imām Abī Ḥāmid Muḥammad ibn Muḥammad ibn Muḥammad al-Ghazzālī.,7,"In thick naskh script, in black ink, on white paper; headings and keywords in red; some wormholes.",o,11,7,4,1,2,0,0,zoe
13272204,880-02 al-Qurʼān al-Karīm : manuscript.,4,Secundo folio: Sūrat al-Baqarah Madanīyah.,o,8,6,3,1,2,0,0,zoe
13272204,880-02 al-Qurʼān al-Karīm : manuscript.,5,25 x 39 cm; written surface: 14.5 x 26.5; 15 lines per page.,o,8,6,3,1,2,0,0,zoe
13272204,880-02 al-Qurʼān al-Karīm : manuscript.,6,Binding: In dark dark blue cloth binding.,o,8,6,3,1,2,0,0,zoe
13272218,880-02 al-ʻUyūn al-sawāhir fī rawḍat al-zawāhir : manuscript / Masʻūd ibn al-Sayyid Ḥijāzī Masʻūd.,4,Secundo folio: fa-man kāna mithlī mudhniban.,o,12,7,4,1,2,0,0,zoe
13272218,880-02 al-ʻUyūn al-sawāhir fī rawḍat al-zawāhir : manuscript / Masʻūd ibn al-Sayyid Ḥijāzī Masʻūd.,5,15.5 x 22.5 cm; written surface: 10.5 x 18; 25 lines per page.,o,12,7,4,1,2,0,0,zoe
