bib_id,title,note_num,note_text,note_type,record_total_notes,o_count,w_count,a_count,aw_count,ow_count,ao_count,unknown_count,source
17517214,"Emigration, North America and Australia, 1835. Volume 2, Public offices and A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517214,"Emigration, North America and Australia, 1835. Volume 2, Public offices and A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517215,"North America settlers, 1836 : offices and individuals.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,2,1,0,1,0,0,0,0,daniel
17517216,"Emigration, North America and Australia, 1836 : offices and individuals.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517216,"Emigration, North America and Australia, 1836 : offices and individuals.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517217,"Emigration, North America and Australia, 1837. Volume 1, Agent-General Elliot.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,3,2,0,1,0,0,0,0,daniel
17517217,"Emigration, North America and Australia, 1837. Volume 1, Agent-General Elliot.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517218,"Emigration, North America and Australia, 1837. Volume 2, Emigration agents and offices.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,3,2,0,1,0,0,0,0,daniel
17517218,"Emigration, North America and Australia, 1837. Volume 2, Emigration agents and offices.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517219,"Emigration, North America and Australia, 1837. Volume 3, Individuals A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,3,2,0,1,0,0,0,0,daniel
17517219,"Emigration, North America and Australia, 1837. Volume 3, Individuals A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517220,"Emigration, 1837 : miscellaneous offices and individuals.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,3,2,0,1,0,0,0,0,daniel
17517220,"Emigration, 1837 : miscellaneous offices and individuals.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517221,"Emigration, North America and Australia, 1838. Volume 1, January to May, Agent-General Elliot.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517221,"Emigration, North America and Australia, 1838. Volume 1, January to May, Agent-General Elliot.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517222,"Emigration, North America and Australia, 1838. Volume 2, June to August, Agent-General Elliot.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,3,2,0,1,0,0,0,0,daniel
17517222,"Emigration, North America and Australia, 1838. Volume 2, June to August, Agent-General Elliot.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517223,"Emigration, North America and Australia, 1838. Volume 3, September to December, Agent-General Elliot.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517223,"Emigration, North America and Australia, 1838. Volume 3, September to December, Agent-General Elliot.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517224,"Emigration, North America and Australia, 1838. Volume 4, Public offices.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,2,1,0,1,0,0,0,0,daniel
17517225,"Emigration, North America and Australia, 1838. Volume 5, Miscellaneous A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517225,"Emigration, North America and Australia, 1838. Volume 5, Miscellaneous A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517226,"North American settlers, 1837 and 1838.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,2,1,0,1,0,0,0,0,daniel
17517227,"Emigration, North America and miscellaneous, 1839 : Agent-General Elliot, public offices and A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517227,"Emigration, North America and miscellaneous, 1839 : Agent-General Elliot, public offices and A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517228,"Emigration, Australia, 1839. Volume 1, January to May, Agent General Mr Elliot.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517228,"Emigration, Australia, 1839. Volume 1, January to May, Agent General Mr Elliot.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517229,"Emigration, Australia, 1839. Volume 2, June to August, Agent General Mr Elliot.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517229,"Emigration, Australia, 1839. Volume 2, June to August, Agent General Mr Elliot.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517230,"Emigration, Australia, 1839. Volume 3, September to December, Agent General Mr Elliot.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517230,"Emigration, Australia, 1839. Volume 3, September to December, Agent General Mr Elliot.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517231,"Emigration, Australia, 1839. Volume 4, Public offices.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517231,"Emigration, Australia, 1839. Volume 4, Public offices.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517232,"Emigration, Australia, 1839. Volume 5, Individuals, miscellaneous A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517232,"Emigration, Australia, 1839. Volume 5, Individuals, miscellaneous A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517233,"Emigration, Australia, 1840. Volume 1, January to April, Commissioners Elliot, Torrens and Villiers.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517233,"Emigration, Australia, 1840. Volume 1, January to April, Commissioners Elliot, Torrens and Villiers.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517234,"Emigration, Australia, 1840. Volume 2, May to December, Commissioners Elliot, Torrens and Villiers.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517234,"Emigration, Australia, 1840. Volume 2, May to December, Commissioners Elliot, Torrens and Villiers.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517235,"Emigration, Australia, 1840. Volume 3, Miscellaneous, public offices and A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517235,"Emigration, Australia, 1840. Volume 3, Miscellaneous, public offices and A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517236,"Emigration, North America, 1840 : commissioners, public offices and A-Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,3,2,0,1,0,0,0,0,daniel
17517236,"Emigration, North America, 1840 : commissioners, public offices and A-Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517237,"Emigration, general miscellaneous, 1840 : commissioners, public offices and A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517237,"Emigration, general miscellaneous, 1840 : commissioners, public offices and A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517238,"Emigration, Australia, 1841. Volume 1, January to April, Commissioners Elliot, Torrens and Villiers.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517238,"Emigration, Australia, 1841. Volume 1, January to April, Commissioners Elliot, Torrens and Villiers.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517239,"Emigration, Australia, 1841. Volume 2, Commissioners Elliot, Torrens and Villiers.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517239,"Emigration, Australia, 1841. Volume 2, Commissioners Elliot, Torrens and Villiers.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517240,"Emigration, Australia, 1841. Volume 3, September to December, Commissioners Elliot, Villiers and [Torrens].",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517240,"Emigration, Australia, 1841. Volume 3, September to December, Commissioners Elliot, Villiers and [Torrens].",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517241,"Emigration, Australia, 1841. Volume 4, Miscellaneous, public offices and A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,3,2,0,1,0,0,0,0,daniel
17517241,"Emigration, Australia, 1841. Volume 4, Miscellaneous, public offices and A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517242,"Emigration, North America, 1841 : commissioners, public offices and A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517242,"Emigration, North America, 1841 : commissioners, public offices and A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517243,"Emigration, general miscellaneous, 1841 : commissioners, public offices etc.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,3,2,0,1,0,0,0,0,daniel
17517243,"Emigration, general miscellaneous, 1841 : commissioners, public offices etc.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517244,"Emigration, North America, 1842 : commissioners, public offices and A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517244,"Emigration, North America, 1842 : commissioners, public offices and A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517245,"Emigration, Australia, 1842. Volume 1, January to June, emigration commissioners.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517245,"Emigration, Australia, 1842. Volume 1, January to June, emigration commissioners.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517246,"Emigration, Australia, 1842. Volume 2, July to December, commissioners.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517246,"Emigration, Australia, 1842. Volume 2, July to December, commissioners.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517247,"Emigration, Australia, 1842. Volume 3, Miscellaneous, public offices and A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517247,"Emigration, Australia, 1842. Volume 3, Miscellaneous, public offices and A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517248,"Emigration, general miscellaneous, 1842 : commissioners, public offices and A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,3,2,0,1,0,0,0,0,daniel
17517248,"Emigration, general miscellaneous, 1842 : commissioners, public offices and A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517249,"Emigration, North America, 1843 : commissioners, public offices and A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,3,2,0,1,0,0,0,0,daniel
17517249,"Emigration, North America, 1843 : commissioners, public offices and A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517250,"Emigration, North America, 1844 : commissioners, public offices and A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517250,"Emigration, North America, 1844 : commissioners, public offices and A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517251,"Emigration, general miscellaneous, 1843 and 1844 : commissioners, public offices and A to Z.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517251,"Emigration, general miscellaneous, 1843 and 1844 : commissioners, public offices and A to Z.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517252,"Emigration, general miscellaneous, 1845 and 1846.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
17517252,"Emigration, general miscellaneous, 1845 and 1846.",2,This volume includes searchable printed documents.,o,3,2,0,1,0,0,0,0,daniel
17517253,"Emigration, North America, 1845 and 1846.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,3,2,0,1,0,0,0,0,daniel
