bib_id,title,note_num,note_text,note_type,record_total_notes,w_count,o_count,a_count,aw_count,ow_count,ao_count,unknown_count,source
14526321,880-03 al-Kashshāf ʻan ḥaqāʼiq al-Tanzīl. Al-Juzʼ 2 : manuscript / Maḥmūd ibn ʻUmar al-Zamakhsharī.,10,"Colophon: ""Qad waqaʻa al-farāgh ʻalá yad al-faqīr ilá Allāh taʻālá ʻUmar Afandī, ghafara Allāh la-hu wa-li-wālidayhi, fī yawm al-Jumʻah, rābiʻ ʻishrīn shahr al-Qaʻdah, sanat 1166.""",w,11,5,2,1,0,3,0,0,martin
14526321,880-03 al-Kashshāf ʻan ḥaqāʼiq al-Tanzīl. Al-Juzʼ 2 : manuscript / Maḥmūd ibn ʻUmar al-Zamakhsharī.,11,"Translation of the Colophon: ""The copy was completed by the hand of the poor to God Almighty, ʻUmar Afandī, may God forgive him and his parents, on Friday, 24 al-Qaʻdah, 1166 [of the Hijrah = 22 September, 1753].""",w,11,5,2,1,0,3,0,0,martin
14526326,880-01 Kitāb fī maʻrifat al-burj wa-al-manāzil wa-maʻrifat al-qamar wa-al-awtād : manuscript.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh Rabb al-ʻĀlamīn, wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ʻalá ālihi wa-ṣaḥbihi wa-sallam. Ammā baʻd, fa-hādhā 'Kitāb fī maʻrifat al-burj wa-al-manāzil wa-maʻrifat al-qamar wa-al-awtād'. Iʻlam innaka idhā aradta an taʻrifa burj al-qamar, fa-unẓur mā maḍá min al-shahr al-ʻArabī wa-zid qadrahu, wa-zidhu khamsah, wa-aʻṭi li-kull burj khamsah, wa-ibtadī min burj al-shams, fa-al-muntahī ilayhi huwa burj al-qamar ...""",w,9,5,2,2,0,0,0,0,martin
14526326,880-01 Kitāb fī maʻrifat al-burj wa-al-manāzil wa-maʻrifat al-qamar wa-al-awtād : manuscript.,4,Secundo folio: suʻūd maqdam naṭḥ Thurayyā.,w,9,5,2,2,0,0,0,0,martin
14526326,880-01 Kitāb fī maʻrifat al-burj wa-al-manāzil wa-maʻrifat al-qamar wa-al-awtād : manuscript.,7,"In fair naskh script, in black ink, on white paper; several astrological/astronomical charts and diagrams; catchwords.",w,9,5,2,2,0,0,0,0,martin
14526326,880-01 Kitāb fī maʻrifat al-burj wa-al-manāzil wa-maʻrifat al-qamar wa-al-awtād : manuscript.,8,"On folio 1a: A poem in nine verses (in broken Arabic and unbalanced rhythm), by an anonymous author, praising a dignitary named ""al-ʻĪsāwī"" and his noble Hashemite descent.",w,9,5,2,2,0,0,0,0,martin
14526326,880-01 Kitāb fī maʻrifat al-burj wa-al-manāzil wa-maʻrifat al-qamar wa-al-awtād : manuscript.,9,"Colophon: No colophon. Text ends abruptly with: ""... fa-innahu lā yukmilu sabʻat ayyām ḥattá yará al-ʻajab min al-maṭlūb wa-yaṣīru tibʻan la-hu, kamā yatbaʻu al-walad ummahu, wa-al-kawkab burjahu. Wa-al-āyah hiya: 'ʻAsá Allāh an yajʻala baynakum wa-bayna alladhīna ʻādaytum minhum mawaddah', wa-hiya ṣifat al-khātim, kamā tará al-masʼalah al-thāniyah. Wa-Allāh taʻālá aʻlam bi-al-ṣawāb, wa-ilayhi al-marjiʻ ...""",w,9,5,2,2,0,0,0,0,martin
14526327,880-02 Tuḥfat al-aḥbāb fī ʻilm al-ḥisāb : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Māridīnī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi thiqatī. al-Ḥamdu lillāh muyassir al-ḥisāb, wa-muhawwin al-ṣiʻāb, wa-musayyir al-ḥussāb, aḥmaduhu ḥamdan yaftaḥu lanā min al-khayrāt kulla bāb, wa-ashkuruhu shukran yaʻṣimunā bi-hi min al-artiyāb, wa-ashhadu an lā ilāha illā Allāh waḥdahu lā sharīka lah shahādata ʻabdin awwāb, wa-ashhadu anna Sayyidanā Muḥammadan ʻabduhu wa-rasūluhu, al-nāṭiq bi-al-ṣawāb, ṣallá Allāh ʻalayhi wa-ʻalá ālihi wa-jamīʻ al-aṣḥāb. Ammā baʻd, fa-yaqūlu Muḥammad Sibṭ al-Māridīnī: Hādhā mukhtaṣar fī ʻilam al-ḥisāb, yusahhil li-man yurīdu al-shurūʻ fī al-farāʼiḍ min ulī al-albāb, mushtamil ʻalá muqaddimah wa-thalāthat abwāb wa-khātimah yatimmu bi-hā al-kitāb. Sammaytuhu: Tuḥfat al-aḥbāb fī ʻilm al-ḥisāb ...""",w,12,6,3,2,0,1,0,0,martin
14526327,880-02 Tuḥfat al-aḥbāb fī ʻilm al-ḥisāb : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Māridīnī.,4,Secundo folio: al-aṣlī thalāthat anwāʻ.,w,12,6,3,2,0,1,0,0,martin
14526327,880-02 Tuḥfat al-aḥbāb fī ʻilm al-ḥisāb : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Māridīnī.,8,"On folio 1a: ""Tuḥfat al-aḥbāb fī ʻilm al-ḥisāb, kitāb mukhtaṣar fī ʻilm al-ḥisāb, lil-Imām al-ʻālim al-ʻallāmah, al-ḥabr al-baḥr al-fahhāmah, Sibṭ al-Māridīnī, ʻalá al-tamām wa-al-kamāl, wa-Allāh aʻlam.""",w,12,6,3,2,0,1,0,0,martin
14526327,880-02 Tuḥfat al-aḥbāb fī ʻilm al-ḥisāb : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Māridīnī.,10,On folio 1a: Miscellaneous quotations in poetry and prose.,w,12,6,3,2,0,1,0,0,martin
14526327,880-02 Tuḥfat al-aḥbāb fī ʻilm al-ḥisāb : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Māridīnī.,11,"Colophon: ""Wa-fī hādhā al-qadr kifāyah lil-mubtadiʼ. Wa-al-ḥamdu lillāh Rabb al-ʻĀlamīn. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad, wa-ʻalá ālihi wa-ṣaḥbihi ajmaʻīn.""",w,12,6,3,2,0,1,0,0,martin
14526327,880-02 Tuḥfat al-aḥbāb fī ʻilm al-ḥisāb : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Māridīnī.,12,"Translation of the colophon: ""What was introduced in sufficient for the beginner. Praise be to God Lord of the Universe. May God pray on our Master Muḥammad, his family and all his companions.""",w,12,6,3,2,0,1,0,0,martin
14526340,880-02 Īḍāḥ al-mubham min maʻānī al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Munʻim al-Damanhūrī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Allāhumma iʻānah. al-Ḥamdu lillāh al-mulhim lil-ṣawāb, wa-al-ṣalāh wa-al-salām ʻalá Sayyidinā Muḥammad al-nāṭiq bi-al-ḥikmah wa-faṣl al-khiṭāb, wa-ʻalá ālihi wa-aṣḥābihi al-kirām wa-al-tābiʻīn, wa-man tabiʻahum bi-iḥsān ʻalá al-dawām. Wa-baʻd, fa-yaqūlu Aḥmad al-Damanhūrī, ballaghahu Allāh al-āmāl wa-razaqahu al-tawfīq fī al-aqwāl wa-al-afʻāl: Qad saʼalanī baʻḍ al-ṭalabah al-mubtadiʼīn an ashraḥa Sullam al-manṭiq sharḥan yakūnu fī ghāyat al-līn wa-an lā azīda ʻalá ḥall alfāẓihi, li-yaẓfara bi-fahm maʻnāh man huwa min ḥuffāẓihi, fa-ajabtuhu li-dhālik mustaʻīnan bi-al-Qādir al-Mālik, musammiyan īyāhu bi-Īḍāḥ al-mubham min maʻānī al-Sullam, ṭāliban min al-Samīʻ al-Baṣīr an yanfaʻa bi-hi kamā nafaʻa bi-aṣlihi, innahu ʻalá dhālika qadīr ...""",w,11,5,3,2,0,1,0,0,martin
14526340,880-02 Īḍāḥ al-mubham min maʻānī al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Munʻim al-Damanhūrī.,4,Secundo folio: al-afhām wa-Allāh ʻalam ʻalá al-dhāt al-wājib al-wujūd.,w,11,5,3,2,0,1,0,0,martin
14526340,880-02 Īḍāḥ al-mubham min maʻānī al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Munʻim al-Damanhūrī.,8,"On folio 1a: ""Kitāb Īḍāḥ al-mubham min maʻānī al-Sullam, taʼlīf al-Shaykh al-ʻālim al-ʻallāmah, al-baḥr al-fahhāmah, al-Shaykh Aḥmad al-Damanhūrī al-Ḥanafī, fasaḥ Allāh fī muddatih wa-nafaʻa bi-hi, wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ālihi wa-ṣaḥbihi wa-sallam. M M.""",w,11,5,3,2,0,1,0,0,martin
14526340,880-02 Īḍāḥ al-mubham min maʻānī al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Munʻim al-Damanhūrī.,10,"Colophon: ""Wa-hādhā ākhir mā aradnā kitābatahu. Nasʼalu Man waffaqanā la-hu an yanfaʻa [bi-hi]. Innahu ʻalá dhālika qadīr. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ʻalá ālihi wa-ṣaḥbihi wa-sallam. Tamma al-sharḥ. Wa-Allāh aʻlam.""",w,11,5,3,2,0,1,0,0,martin
14526340,880-02 Īḍāḥ al-mubham min maʻānī al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Munʻim al-Damanhūrī.,11,"Translation of the colophon: ""This is the end of what we wanted to write. We ask Him who enabled us for what we accomplished to benefit [us] by it. He is able on doing this. May God pray on our Master Muḥammad, his family and his companions and grant them peace. The commentary is concluded. God is more knowledgeable.",w,11,5,3,2,0,1,0,0,martin
14526343,880-02 Intikhāb al-Iqtiḍāb : manuscript / Saʻīd ibn Abī al-Khayr ibn al-Masīḥī.,3,"Incipit: The beginning of the manuscript is missing. The text starts with: ""... minhu dalālah mā, wa-laysa maʻa hādhā bi-muṭṭaridah, mithl anna al-nawʻ al-wāḥid in kānat la-hu aṣnāf mukhtalifah fa-abyaḍuhā abraduhā, wa-alladhī minhā aḥmar aw aswad aḥarruhā, mithl inna hādhā ayḍan laysa bi-mustamirr fī kull al-anwāʻ, fa-iʻlam dhālik. Kam hiya al-ashyah [al-ashyāʼ] allatī iḍṭarrat al-aṭibāʼ ilá tarkīb al-adwiyah al-mufradah? Sittah: Aḥaduhā, ikhtilāf maqādīr al-amrāḍ; wa-al-thānī, ikhtilāf jihāt istiʻmāl al-adwiyah; wa-al-thālith, taṭyīb ṭaʻm al-dawāʼ li-yashula shurbuhu ...""",w,11,6,2,2,0,1,0,0,martin
14526343,880-02 Intikhāb al-Iqtiḍāb : manuscript / Saʻīd ibn Abī al-Khayr ibn al-Masīḥī.,4,Secundo folio: wa-in kāna murakkaban min thalāthah.,w,11,6,2,2,0,1,0,0,martin
14526343,880-02 Intikhāb al-Iqtiḍāb : manuscript / Saʻīd ibn Abī al-Khayr ibn al-Masīḥī.,8,"Author's colophon: ""Wa-hādhā ākhir al-masāʼil al-ṭibbīyah al-mushtamilah ʻalá jumal min ʻilm al-ṭibb, quṣida bi-hā li-takūna madkhalan lil-mubtadī wa-tadhkirah lil-muntahī. Wa-fī dhālika kifāyah. Wa-al-ḥamdu lillāh Rabb al-ʻĀlamīn. Āmīn. Tamm.""",w,11,6,2,2,0,1,0,0,martin
14526343,880-02 Intikhāb al-Iqtiḍāb : manuscript / Saʻīd ibn Abī al-Khayr ibn al-Masīḥī.,9,"Translation of the author's colophon: ""This is the end of the medical issues which included miscellaneous aspects of the science of medicine, intended to be an introduction to the beginner and a memorandum to the accomplished. Enough said. Praise be to God Lord of the Universe. Amen. It is concluded.""",w,11,6,2,2,0,1,0,0,martin
14526343,880-02 Intikhāb al-Iqtiḍāb : manuscript / Saʻīd ibn Abī al-Khayr ibn al-Masīḥī.,10,"Copyist's colophon: ""Tamma Kitāb 'Intikhāb al-Iqtiḍāb', masʼalah wa-jawāb, fī khamsah min Dhī al-Qaʻdah al-ḥarām alladhī huwa min shuhūr <khamsah> sittah wa-sabʻīn baʻda al-miʼatayn wa-al-alf bi-ʻawn Allāh taʻālá wa-ḥusn tawfīqih. Wa-ṣallá Allāh taʻālá ʻalá Sayyidinā Muḥammad wa-ālihi wa-sallam.""",w,11,6,2,2,0,1,0,0,martin
14526343,880-02 Intikhāb al-Iqtiḍāb : manuscript / Saʻīd ibn Abī al-Khayr ibn al-Masīḥī.,11,"Translation of the copyist's colophon: ""The book of 'Selection from the Compendium', in the form of question and answer, was completed on 5 Dhū al-Qaʻdah, 1276 [of the Hijrah = 25 May, 1860] by the help of God Almighty and His abundant benevolence. May God Almighty pray on our Master Muḥammad and his family and grant them peace.""",w,11,6,2,2,0,1,0,0,martin
14526351,880-02 al-Tadhhīb fī sharḥ al-Tahdhīb : manuscript / ʻUbayd Allāh ibn Faḍl Allāh al-Khabīṣī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ʻalá ālihi wa-ṣaḥbihi wa-sallam. Inna aḥaqq mā yatazayyanu bi-nashrihi manṭiq al-qāṣī wa-al-ḥāḍir, wa-yatawashshaḥ bi-dhikrihi ṣudūr al-kutub wa-al-dafātir, ḥamd Allāh, jalla jalāluh, ʻalá al-āyah al-muzhirat al-riyāḍ, wa-shukruhu, ʻamma nawāluh, ʻalá naʻmāʼihi al-mutraʻat al-ḥiyāḍ, alladhī sharrafa nawʻ al-insān bi-ḥilyat al-idrāk, wa-zaīnat al-ifhām, wa-khaṣṣaṣahu bi-idrāj durar al-maʻānī fī jawāhir al-alfāẓ ʻalá sharṭ al-intiẓām ... Wa-baʻd, fa-yaqūlu al-faqīr ilá Allāh al-ghanī ʻUbayd Allāh ibn Faḍl Allāh al-Khabīṣī ... lammā raʼaytu al-mukhtaṣar al-musammá bi-al-Tahdhīb, al-mansūb ilá ... Saʻd al-Millah wa-al-Dīn Masʻūd al-Taftāzānī ... kitāban mushtamilan ʻalá akthar masāʼil al-Risālah al-Shamsīyah fī tamhīd al-qawāʻid al-manṭiqīyah ... sharaḥtuhu sharḥan yubayyinu muʻḍilātih wa-yufassiru mushkilātih ... wasamtuhu bi-al-Tadhhīb fī sharḥ al-Tahdhīb ...""",w,9,4,2,2,0,1,0,0,martin
14526351,880-02 al-Tadhhīb fī sharḥ al-Tahdhīb : manuscript / ʻUbayd Allāh ibn Faḍl Allāh al-Khabīṣī.,4,Secundo folio: al-muḥaṣṣilūn ʻan fahm rasāʼilihi.,w,9,4,2,2,0,1,0,0,martin
14526351,880-02 al-Tadhhīb fī sharḥ al-Tahdhīb : manuscript / ʻUbayd Allāh ibn Faḍl Allāh al-Khabīṣī.,8,"Author's colophon: ""Hādhā ākhir mā aradnā īrādahu fī 'Sharḥ' al-kitāb. Wa-Allāh aʻlam bi-al-ṣawāb, wa-ilayhi al-marjiʻ wa-al-maʼāb ... Thumma jazā Allāh khayran man taʼammala ṣanʻatī wa-qābala mā fīhā min al-sahw bi-al-ʻafw, wa-aṣlaḥa mā akhṭaʼtu fīhi bi-faḍlihi wa-fiṭnatih. Wa-astaghfiru Allāh min sahwī, fa-innī muʻtarif bi-qillat al-biḍāʻah wa-rijlī fī miḍmār tilka al-ṣināʻah, idh lam yatayassar ilayya al-iṭṭilāʻ ʻalá al-kutub al-manṭiqīyah illā ʻalá 'Sharḥ al-Risālah al-Shamsīyah', wa-istakhrajtu minhu al-masāʼil ʻalá ḥasb dhihnī wa-dahāʼī, wa-istafadtu minhu al-fawāʼid ʻalá qadr fahmī wa-dhakāʼī, fa-katabtuhā fī hādhā al-kitāb bi-tabṣirah li-man tabaṣṣar, wa-tadhkirah li-man arāda an yatadhakkar. Wa-Allāh al-mustaʻān wa-ʻalayhi al-tiklān. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ʻalá ālihi wa-ṣaḥbihi wa-sallam. Āmīn.""",w,9,4,2,2,0,1,0,0,martin
14526351,880-02 al-Tadhhīb fī sharḥ al-Tahdhīb : manuscript / ʻUbayd Allāh ibn Faḍl Allāh al-Khabīṣī.,9,"Translation of the author's colophon: ""This is the end of what we wanted to introduce of the 'Commentary' on the book. God is more knowledgeable of what is correct, to Him is the reference and returning ... Also, may God reward well him who investigates my work and forgives what he finds of inattentiveness, or corrects what mistakes I made, according to his favor and perspicacity. I ask God's forgiveness for any forgetfulness, and admit my meager knowledge and the lack of the agility of my leg in the arena of this art; as I was not able to inspect the books on logic, except 'the Commentary on al-Risālah al-Shamsīyah', of which I extracted the issues according to my mind and intelligence, and acquired benefits from it according to my understanding and acumen, which I recorded in this book, as an instruction for him who wants to ponder, and a memorandum for him who wants to remember. Help comes from God, and on Him is the reliance. May God pray on our Master Muḥammad and on his family and companions and grant them peace. Amen.""",w,9,4,2,2,0,1,0,0,martin
14526362,880-02 Īḍāḥ al-mubham min maʻānī al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Munʻim al-Damanhūrī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi thiqatī. al-Ḥamdu lillāh al-mulhim lil-ṣawāb, wa-al-ṣalāh wa-al-salām ʻalá Sayyidinā Muḥammad al-nāṭiq bi-al-ḥikmah wa-faṣl al-khiṭāb, wa-ʻalá ālihi wa-aṣḥābihi al-kirām wa-al-tābiʻīn, wa-man tabiʻahum ʻalá al-dawām. Wa-baʻd, fa-yaqūlu Aḥmad al-Damanhūrī, ballaghahu Allāh al-āmāl wa-razaqahu al-tawfīq fī al-aqwāl wa-al-afʻāl: Qad saʼalanī baʻḍ al-ṭalabah al-mubtadiʼīn an ashraḥa Sullam al-manṭiq sharḥan yakūnu fī ghāyat al-līn, wa-an lā azīda ʻalá ḥall alfāẓihi, li-yaẓfara bi-fahm maʻnāhu man huwa min ḥuffāẓihi, fa-ajabtuhu li-dhālika, mustaʻīnan bi-al-Qādir al-Mālik, musammaiyan la-hu bi-Īḍāḥ al-mubham min maʻānī al-Sullam, ṭāliban min al-Samīʻ al-Baṣīr an yanfaʻa bi-hi kamā nafaʻa bi-aṣlihi, innahu ʻalá dhālika qadīr ...""",w,11,6,2,2,0,1,0,0,martin
14526362,880-02 Īḍāḥ al-mubham min maʻānī al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Munʻim al-Damanhūrī.,4,Secundo folio: wa-al-nisbah bayna al-thalāthah fī risālatinā.,w,11,6,2,2,0,1,0,0,martin
14526362,880-02 Īḍāḥ al-mubham min maʻānī al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Munʻim al-Damanhūrī.,8,"Author's colophon: ""Wa-hādhā ākhir mā aradnā kitābatahu. Nasʼalu Man waffaqanā la-hu an yanfaʻa bi-hi. Innahu ʻalá dhālika qadīr. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ʻalá ālihi wa-ṣaḥbihi wa-sallama taslīman kathīran. Āmīn.""",w,11,6,2,2,0,1,0,0,martin
14526362,880-02 Īḍāḥ al-mubham min maʻānī al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Munʻim al-Damanhūrī.,9,"Translation of the author's colophon: ""This is the end of what we wanted to write. We ask Him who enabled us for what we accomplished to benefit [us] by it. He is able on doing this. May God pray on our Master Muḥammad, his family and his companions and grant them peace.",w,11,6,2,2,0,1,0,0,martin
14526362,880-02 Īḍāḥ al-mubham min maʻānī al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Munʻim al-Damanhūrī.,10,"Copyist's colophon: ""Waqaʻa al-farāgh min kitābatihi yawm al-Ithnayn, fī khāmis ʻashar yawman min shahr Ṣafar, sanat 1194, arbaʻah wa-tisʻīn wa-miʼah wa-alf.""",w,11,6,2,2,0,1,0,0,martin
14526362,880-02 Īḍāḥ al-mubham min maʻānī al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Munʻim al-Damanhūrī.,11,"Translation of the copyist's colophon: ""Copied on Monday, 15 Ṣafar, 1194 [of the Hijrah = 21 February, 1780].""",w,11,6,2,2,0,1,0,0,martin
14526364,880-02 Sharḥ al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Fattāḥ al-Mullawī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi thiqatī. al-Ḥamdu lillāh al-ʻālim bi-al-kullīyāt wa-al-juzʼīyāt, al-hādī lil-ʻuqūl ilá ḥall ṣiʻāb al-maʻqūl bi-ṭuruq iktisāb al-taṣawwurāt wa-al-taṣdīqāt, wa-al-ṣalāh wa-al-salām ʻalá Sayyidinā Muḥammad, al-jāmiʻ li-ajnās al-kamālāt wa-al-faḍāyil, al-mukhtār min afḍal al-anwāʻ wa-al-[...?] ashraf aṣnāf al-urūmāt wa-al-qabāʼil, wa-ʻalá ālihi wa-aṣḥābihi [...] dhawī al-ʻuqūl al-zakīyah wa-ṣāʼibī al-anẓār, wa-ʻalá al-tābiʻīn wa-man tabiʻahum bi-iḥsān min dhawī al-anwār wa-badīʻ al-asrār. Ammā baʻd, fa-qad kuntu sharaḥtu fīmā maḍá kitāb al-Sullam sharḥan badīʻ al-itqān, mushtamilan ʻalá farāʼid al-taḥqīqāt wa-nikāt al-tadqīqāt wa-badāʼiʻ al-ʻirfān, dhallaltu fīhi ṣiʻāb al-mushkilāt ʻalá ṭarīq al-tamām, wa-istakhrajtu minhu mustawdaʻāt asrār wa-ẓarāʼif afhām, wa-ẓafirtu minhu bi-daqāʼiq anẓār wa-mukhabbaʼāt asrār, ihtadaytu fīhi ʻalá gharāʼib nikāt wa-ʻarāʼis abkār, thumma raʼaytu anna al-himam al-ān qad qaṣurat, wa-al-ʻuqūl fī hādhā al-zamān qad taballadat wa-takaddarat, fa-ṣaraftu al-himmah thāniyan naḥwa al-ikhtiṣār wa-al-iqtiṣār ʻalá al-taḥqīqāt wa-nabdh al-aghyār, māzijan lil-sharḥ bi-al-shurūḥ imtizāj al-māʼ bi-al-rāḥ wa-al-jasad bi-al-rūḥ ...""",w,12,6,2,2,0,2,0,0,martin
14526364,880-02 Sharḥ al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Fattāḥ al-Mullawī.,4,Secundo folio: fīmā akhrajahu al-aʼimmah.,w,12,6,2,2,0,2,0,0,martin
14526364,880-02 Sharḥ al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Fattāḥ al-Mullawī.,8,"On folio 1a: ""Hādhā kitāb sharḥ al-Shaykh al-ʻālim al-ʻallāmah, al-Shaykh Aḥmad al-Mullawī al-Shāfiʻī ʻalá matn al-Sullam fī ʻilm al-manṭiq.""",w,12,6,2,2,0,2,0,0,martin
14526364,880-02 Sharḥ al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Fattāḥ al-Mullawī.,9,"On folio 1a: ""Hādhā Kitāb Sharḥ al-Sullam, lil-Shaykh al-Mullawī, nafaʻanā Allāh taʻālá bi-hi. Āmīn. Āmīn.""",w,12,6,2,2,0,2,0,0,martin
14526364,880-02 Sharḥ al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Fattāḥ al-Mullawī.,11,"Colophon: ""Wa-kāna al-farāgh min kitābat hādhihi al-nuskhah yawm al-Thalāth al-mubārak, li-sittah (6) khalat min shuhūr alf wa-miʼah thamāniyah wa-tisʻīn, sanat 1198 min al-Jihrah [al-Hijrah] al-Nabawīyah, ʻalá ṣāḥibihā afḍal al-ṣalāh wa-al-salām.""",w,12,6,2,2,0,2,0,0,martin
14526364,880-02 Sharḥ al-Sullam : manuscript / Aḥmad ibn ʻAbd al-Fattāḥ al-Mullawī.,12,"Translation of the colophon: ""This copy was written on blessed Tuesday, six having passed from the months of the year 1198 of the Hijrah of the Prophet [probably 6 Jumādá al-Thāniyah, 1198 = 27 April, 1784], may the best prayer and peace be upon him.""",w,12,6,2,2,0,2,0,0,martin
14526396,880-03 al-Ṭibb al-jadīd al-kīmiyāʼī : manuscript / Ṣāliḥ ibn Naṣr Allāh ibn Sallūm al-Ḥalabī.,3,"Incipit of ""al-Ṭibb al-jadīd al-kīmiyāʼī"": ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi nastaʻīn. al-Ḥamdu lillāh, wa-al-ṣalāh wa-al-salām ʻalá Rasūl Allāh, wa-baʻd, fa-hādhā Kitāb al-ṭīb [al-ṭibb] al-kīmiyāwī alladhī ikhtaraʻahu Baraklistūsh [Barākalsūs: Paracelsus, 1493-1541], yashmalu ʻalá muqaddimāt wa-maqālāt. al-Muqaddimah al-ūlá fī taʻrīf al-kīmiyāʼ, wa-li-bayān al-ḥājah ilayhā, wa-al-gharaḍ minhā. Fa-naqūlu: al-Kīmiyāʼ lafẓ Yūnānī, fī aṣlihi khimiyā, wa-maʻnāhu al-taḥlīl wa-al-tafrīq, wa-baʻḍ al-nās yuṭliqu ʻalayhā al-ṣināʻah al-Hirmisīyah. Wa-qāla qawm: Yuṭlaqu ʻalayhā amr al-kahanah. Wa-awwal min ightaraʻahā [ikhtaraʻahā] huw Hirmis al-Thulth [al-Muthallath] al-Miṣrī, wa-ʻallamahā al-kahanah. Wa-baʻd dhālika shāʻat ḥattá waṣalat ilá al-Yūnān, wa-ṣannafū fī dhālika kutuban wa-rasāʼil, ilá al-Islāmīyīn, wa-allafū fīhā kutuban kathīrah wa-rasāʼil ʻadīdah. Wa-al-maqṣūd min dhālika iṣlāḥ al-maʻdin [al-maʻādin] wa-taghyīrihā min al-fasād ilá al-ṣalāḥ, ka-qalb al-nuḥās fiḍḍah wa-al-fiḍḍah dhahaban, ilá an jāʼa Barākāshūsh al-Ḥirāfī [Barākalsūs al-Jirmānī], fa-ghayyara al-gharaḍ min ṣināʻat al-kīmiyāʼ, wa-jaʻalahu min aqsām ṣanʻat al-ṭibb, wa-sammāhu istāgharā bi-al-Lātīnīyah, wa-maʻnāhu jamʻ al-mukhallafāt wa-tafrīquhā, wa-hādhā al-ism makhṣūṣ bi-ṣināʻat al-ṭibb al-kīmiyāʼī ...""",w,14,8,2,2,0,2,0,0,martin
