bib,title,note_num,note
1763646,"Some fragments of a journey to Italy, [ca. 1740].",2,"Description in prose, transcribed by Horace Walpole's in his commonplace book of poems, pp. 40-2."
1763647,"Ora : an eclogue imitated from Eraste, the fifth of Fontenelle, 1741.",1,1 page blank.
1763647,"Ora : an eclogue imitated from Eraste, the fifth of Fontenelle, 1741.",2,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 43-50."
1763649,"The praises of a poet's life in imitation of the second epode of Horace, 1742.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 51-4."
1763652,"An advertisement : to be seen alive at the Devil Tavern in Fleet Street just arrived from Lapland, 1742.",1,"Horace Walpole's pretended advertisement of the She-Witch from Lapland published in the Daily Advertiser, 28 December 1741."
1763652,"An advertisement : to be seen alive at the Devil Tavern in Fleet Street just arrived from Lapland, 1742.",2,"Transcribed by Horace Walpole in his commonplace book of poems, p. 55-6."
1763653,"The lessons for the day, 1742.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 55-8."
1763653,"The lessons for the day, 1742.",2,"Published in London : W. Webb, 1742."
1763658,"Aedes Walpolianae : a sermon on painting, 1742.",1,"Transcribed by Horace Walpole, with annotations in his commonplace book of poems. pp. 57-68."
1763658,"Aedes Walpolianae : a sermon on painting, 1742.",2,"Published in the Aedes Walpolianae, 1747 [i.e. 1748]."
1763659,"Thamas Kouli Kan, Schah Nadir : to Henry Clinton earl of Lincoln, 1743.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 67-70."
1763659,"Thamas Kouli Kan, Schah Nadir : to Henry Clinton earl of Lincoln, 1743.",2,Published in YWC 18.167-8.
1763661,"A fairy tale, 1743.",1,Describes marriage of Lepell Hervey and Constantine Phipps.
1763661,"A fairy tale, 1743.",2,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 69-76."
1763661,"A fairy tale, 1743.",3,Excerpt printed in YWC 17.274n.
1763663,"The dear witches : an interlude being a parody on some scenes of Macbeth, 1743.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 75-92."
1763663,"The dear witches : an interlude being a parody on some scenes of Macbeth, 1743.",2,"Printed in Old England, June 18, 1743 (no. 20). A copy of the newsprint (first leaf) is inserted inside back cover."
1763664,"Patapan, or, The little white dog : a tale from Fontaine, 1743.",1,Published in YWC 30. Appendix 1.287-306.
1763667,"Old England, or The Constitutional Journal, 1743 October 22.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 111-8."
1763667,"Old England, or The Constitutional Journal, 1743 October 22.",2,Horace Walpole's copy of the newsprint is pasted on second-to-last page.
1763667,"Old England, or The Constitutional Journal, 1743 October 22.",3,"""(No. 38)."""
1763669,"Little Peggy : a prophetic eclogue in imitation of Virgil's Pollio, 1743 November.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 119-22."
1763669,"Little Peggy : a prophetic eclogue in imitation of Virgil's Pollio, 1743 November.",2,Published in YWC 30.307-10.
1763671,"Verses addressed to the House of Lords on its receiving a new peer, 1744.",1,Horace Walpole's note : On Samuel Sandys Esq. being created a baron.
1763671,"Verses addressed to the House of Lords on its receiving a new peer, 1744.",2,"Transcribed by Horace Walpole, with annotations in his commonplace book of poems, pp. 121-4."
1763671,"Verses addressed to the House of Lords on its receiving a new peer, 1744.",3,Published in YWC 18.357-8.
1763672,"Imitation of the first scene of the second act of Corneille's Cinna, 1744.",1,"A satire on Henry Pelham, John Selwyn and Richard Arundel, transcribed by Horace Walpole, with annotations, in his ommonplace book of poems, pp. 123-34."
1763673,"A scheme for raising a large sum of money for the use of the government, by laying a tax on message cards and notes, 1746.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 133-44."
1763673,"A scheme for raising a large sum of money for the use of the government, by laying a tax on message cards and notes, 1746.",2,Satirizes the fashionable practice of sending written messages on the most trivial occasions.
1763673,"A scheme for raising a large sum of money for the use of the government, by laying a tax on message cards and notes, 1746.",3,"Published in The Museum, April 12, 1746 (no. 2)."
1763674,"Advertisement of a new book ... The history of good breeding, 1741.",1,2 pages blank.
1763674,"Advertisement of a new book ... The history of good breeding, 1741.",2,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 145-50."
1763674,"Advertisement of a new book ... The history of good breeding, 1741.",3,"Published in: The Museum, No. 5, 1746."
1763676,"Verses occasioned by a late will, ca. 1746 June 26, 1746.",1,"Horace Walpole's copy of The London Evening-Post, Tuesday June 24 to Thursday June 26, 1746 (no. 2908). Annotated and laid in his commonplace book of poems, inside back cover."
1763686,"Verses occasioned by a late will, 1746.",1,"Horace Walpole's transcription, with annotations, in his commonplace book of poems, pp. 151-2."
1763686,"Verses occasioned by a late will, 1746.",2,"Published in The London Evening Post, June 26, 1746 (no. 2908)."
1763686,"Verses occasioned by a late will, 1746.",3,Horace Walpole's copy of the newsprint is laid inside back cover.
1763686,"Verses occasioned by a late will, 1746.",4,"Another verse in 6 lines entitled, ""To Mr. Pitt on the same occasion"" and a paragraph from another. Evening Post are also transcribed, pp. 151-2."
1763692,"The beauties : an epistle to Eckardt, the painter, 1746 July.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 153-60."
1763692,"The beauties : an epistle to Eckardt, the painter, 1746 July.",2,Published in the YWC 30. Appendix 4.324-9.
1763692,"The beauties : an epistle to Eckardt, the painter, 1746 July.",3,"Originally published ""without the author's knowledge"" in 1746 by M. Cooper."
1763692,"The beauties : an epistle to Eckardt, the painter, 1746 July.",4,Photostats of two unidentified copies are filed in the Walpole Mss File.
1763693,"Epilogue to Tamerlane on the suppression of the rebellion by the battle of Culloden spoken by Mrs. Pritchard in the character of the comic muse, 1746 November 4.",1,"Transcription by Horace Walpole, with annotations, in his commonplace book of poems, pp. 159-62."
1763693,"Epilogue to Tamerlane on the suppression of the rebellion by the battle of Culloden spoken by Mrs. Pritchard in the character of the comic muse, 1746 November 4.",2,"Horace Walpole's note: It was printed the next day by Dodsley, and afterwards by him in the second volume of his Collection of Poems."
1763697,"Imitation of Lucan (Lib. 1 v. 32) : addressed to Mr. Pitt, 1746 October.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 163-6."
1763699,"A parallel of Sir Robert Walpole and Mr. Pelham, 1747.",1,2 pages blank.
1763699,"A parallel of Sir Robert Walpole and Mr. Pelham, 1747.",2,Horace Walpole's note: This has been inserted by the author with some slight alterations in the Memoires of the year 1751.
1763699,"A parallel of Sir Robert Walpole and Mr. Pelham, 1747.",3,"Transcribed by Horace Walpole, with annotations in his commonplace book of poems, pp. 165-72."
1763699,"A parallel of Sir Robert Walpole and Mr. Pelham, 1747.",4,"Published in Memoirs of King George II, 1985 ed. John Brooke, i. 153-7."
1763700,"A letter to the Right Honorable Lady Caroline Fox, 1748.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 171-4."
1763700,"A letter to the Right Honorable Lady Caroline Fox, 1748.",2,"Published in The World, January 1757. Also in YWC 30. Appendix 6, entitled ""Walpole's character of Henry Fox, 1748."""
1763806,"Mac-Hack-Shock-Knock-O-Thunder-Blood : late king of the Mohocks to Richard Rigby, 1748.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 175-6."
1763806,"Mac-Hack-Shock-Knock-O-Thunder-Blood : late king of the Mohocks to Richard Rigby, 1748.",2,Published in YWC 30. Appendix 5: Walpole's letter from the King of the Mohocks to Richard Rigby.
1763808,"Verses on the fireworks for the peace, 1749.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 177-8."
1763810,"Speech in the House of Commons for an address to the king, 17 January 1751.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 179-84."
1763810,"Speech in the House of Commons for an address to the king, 17 January 1751.",2,"Published in Memoirs of King George II, 1985, ed. John Brooke, iii, Appendix 4.154-8."
1763811,"Epigram on Admiral Vernon presiding over the herring fishery, [1750].",1,"Transcribed by Horace Walpole, in his commonplace book of poems, p. 180."
1763811,"Epigram on Admiral Vernon presiding over the herring fishery, [1750].",2,Published in Horace Walpole's Works i. 30.
1763813,"Epigram, 1750.",1,First line: When Whitfield preaches and when Whiston writes.
1763813,"Epigram, 1750.",2,"Transcribed by Horace Walpole in his commonplace book of poems, p. 180."
1763813,"Epigram, 1750.",3,Published in YWC 20.134.
1763816,"The funeral of the lioness : a fable imitated from La Fontaine, 1751.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 185-8."
1763816,"The funeral of the lioness : a fable imitated from La Fontaine, 1751.",2,"Published in Horace Walpole's Works, 1798, iv. 377-80."
1763816,"The funeral of the lioness : a fable imitated from La Fontaine, 1751.",3,Photostat of a copy in the Merritt Collection at Harvard is filed in Horace Walpole Mss. Verse.
1763818,"The World : [contributions in] nos. 6, 8, 10, 14, 28, 1753.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 189-218."
1763818,"The World : [contributions in] nos. 6, 8, 10, 14, 28, 1753.",2,"Includes: no. 6, 8 Feb. 1753, on the theatre; no. 8, 22 Feb 1753, on theodore, Prince of Corsica; no. 10, 8 Mar 1753, on festivals and holidays; no. 14, 5 Apr 1753, on letter-writing; and no. 28, 12 Jul 1753, on loving older women."
1763821,"The judgment of Solomon, 1753 November.",1,2 pages blank.
1763821,"The judgment of Solomon, 1753 November.",2,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 218-22."
1763822,"The entail : a fable, 1754 July.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 221-4."
1763822,"The entail : a fable, 1754 July.",2,"Published in Horace Walpole's Works, 1798, i. 28-9."
1763826,"The World : [contributions in] no. 103, 1754 December.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 225-32."
1763826,"The World : [contributions in] no. 103, 1754 December.",2,"Published in The World, Dec 19, 1754, on the politeness of a nation, and Horace Walpole robbed by James Maclaine."
1763830,"The World : [contributions in] nos. 160 and 195, 1756.",1,"Includes no. 160, Jan 22, 1756 on licentiousness and no. 195, Sep 23, 1756 on suicide."
1763832,"Of the miraculous Hamshire oak (extract of a Ms marginal note in Dr. Brown's Enquiries into vulgar errors, p. 100, by Dr. Wren). [Manuscript in an unknown hand], 1735.",1,The ms. includes notes on an oak at Malwood Castle and the hawthorn tree at Glastonbury.
1763835,"Memoires of the rebellion in 1745, or, A review of the transactions that preceded it and contributed to its rise, [1746?].",1,"Tipped in Horace Walpole's commonplace book of poems, following p. 245."
1763835,"Memoires of the rebellion in 1745, or, A review of the transactions that preceded it and contributed to its rise, [1746?].",2,Contains notes on the Jacobite rebellion.
1763835,"Memoires of the rebellion in 1745, or, A review of the transactions that preceded it and contributed to its rise, [1746?].",3,Another note on Jacoites is mounted on p. 248.
1763839,"Some memoirs of public affairs from the Declaration of the war with Spain ..., [1746?].",1,"Scrap, fragment."
1763839,"Some memoirs of public affairs from the Declaration of the war with Spain ..., [1746?].",2,"Tipped in Horace Walpole's commonplace book of poems, p. 248."
