bib,title,note_num,note
3168777,"Journal of the march of Companies F, G, H, & K,1st Cavalry...on an expedition against the hostile Kiawas and Comanches /by James Ewell Brown, 1860 Apr 3.",2,Journal and transcript stored in a case.
3168965,"Diary, 1870-1871.",1,Original binding.
3169319,Letter: to E. B. Neally /by William Haley 1865 Oct 11.,1,See WA MSS S-141.
3169354,"Treaty authorization, 1868.",1,Bound with the printed text of the treaty and a photograph of President Johnson.
3170743,"Route Maps : of a Journey from Fort Laramie, Dakota Terr. to Fort Benton, Montana Territory / by Ambrose Gwinett Bierce, 1866.",1,"Accompanied by Ambrose Bierce's ""Transit Book"" for a survey of the Black Hills Placer Mining Company, Rockville, South Dakota."
3170752,"Letter: to J. Fletcher Williams / by R. W. Twitchell, 1879 Mar 12.",1,Accompanied by a note in an unidentified hand giving a brief account of Little Crow's life.
3170819,Crime and punishment : in the Far West.,1,"Accompanied by a letter of transmittal to his brother, R. Garnett, dated 1883 April 14, Lake City, Colorado, and two pen and ink sketches, one of Deadman's Gulch, the other of Lake San Cristoval, both near Lake City, Colorado."
3173810,"William Henry White papers, 1886-1914 (bulk 1900-1901).",1,"Photographs include 85 photographic prints, 1 album (104 photographic prints), and 7 glass negatives."
3173829,"Mexico in 1841 & 1842 / by Brantz Mayer, 1841-1842.",1,Accompanied by edited typescript.
3173987,Letter: to Dear Sir /by James Monroe 1803 May 31.,1,Accompanied by engraved portrait of James Monroe.
3174349,"Letter : to the Right Reverend N. S. Thomas / by Luke Voorhees, 1911-1914.",1,"Accompanied by notes from the journals and transcripts of correspondence of Lewis and Clark, and letters from Clark to his brother, George Roberts Clark, and Toussaint Charbonneau. This material belonged to Mrs. Julia Clark Voorhis and Miss Eleanor Glasgow Voorhis in 1911."
3174612,"Letter: to Henry B. Dawson / by John Ellis Wool, 1868 Apr 27.",1,Accompanied by signed reproduction of portrait of Wool.
3174657,Letter: to Bro. Sanger /by Orson Hyde.,1,Shelved as Zc63 846hy.
3180271,"Selections from Benjamin Winchester's ""Synopsis of Holy Scripture,"" [1842?]",1,Original binding.
3180271,"Selections from Benjamin Winchester's ""Synopsis of Holy Scripture,"" [1842?]",2,"The manuscript is bound with: Lorenzo D. Barnes, Very Important References to Prove the Religion and Principles of the Latter-Day Saints, to Be True, Bradford, Yorkshire: Printed by B. Walker, Westgate, 1842."
3182408,"Relacion del viaje echo ala alaska : pr. las fragatas de su Magd. la princesa y la favorita--mandada aquelta pr. el comandante de la expedicion y theniente de navio de la Real armada Dn. Ignacio Artheaga; siendo su segundo dela misma clase el Sr. Dn. Fernando Quiros y Miranda, y capitan de la favorita el oficial del mismo grado el [word crossed out] Dn. Jun. Francisco de la Bodega y Quadra..., 1779.",1,"The manuscript is endorsed: ""Diario de la expedicion, que se hizo por Mandano de 1779, hasta la altura de 54 grados, y fundacion de la Mission de Sn. Gabriel. Car. 5, Leg. 6 n. 12."""
3182520,"Descripcion geographico historica de la California, y Tierras situadas al Nord-Ouest de la America hasta el Estrecho de Anian, segun las ultimas observaciones: y de las Islas de Anadir, Eleuteras, y de Bering, ca. 1790.",1,Original binding.
3183840,"Al Plan de Conquista, y Población de lo Reconocido en el Sur el año de 1779 se añade algunas Reflexiones, por la noticia cierta de los Establecimientos Rusos; y de haber subido nrõs descubridores asta los 68 g̃. de Latt. Norte /by Fray Antonio Muro, 1789 Feb 22.",1,Manuscript and typed transcript stored in a case; photocopy stored in a folder.
3183953,"Diary, 1774.",1,Fray Peña's diary was sent overland to Mexico on his arrival at Monterey at the conclusion of the voyage.
3184497,"Quaderno q[u]e contiene el ramo de historia natural : y diario de la Espedicion del circulo del Globo. Reservado / /by Tomás de Suría, 1791.",1,Original binding.
3184497,"Quaderno q[u]e contiene el ramo de historia natural : y diario de la Espedicion del circulo del Globo. Reservado / /by Tomás de Suría, 1791.",2,Diary and printed translation stored in a case.
3184794,"Puntos, [1762]",1,Ascribed by the firm of Edward Eberstadt & Co. to N. Bischop.
3188364,"Informe Secreto Sobre la Presente Situacion de Texas /by Juan Nepomuceno Almonte, 1834.",1,"A description of the Henry R. Wagner's collections can be found in; Streeter, Thomas W. ""Henry R. Wagner and the Yale Library,"" The Yale Library Gazette. 32 (1958):71-76."
3188364,"Informe Secreto Sobre la Presente Situacion de Texas /by Juan Nepomuceno Almonte, 1834.",2,"Some of the text of ""Informe Secreto"" was used by Juan Nepomuceno Almonte in his ""Nota Estadistica Sobre Tejas,"" Mexico, 1835."
3188392,"Relacion y discursos del descubrimiento, poblacion y pacificacion de este Nuevo Reyno de Leon, Temperamente y calidad de la tierra hechos por el Capitan Alonso de Leon.",1,"A description of the Henry R. Wagner's collections can be found in; Streeter, Thomas W. ""Henry R. Wagner and the Yale Library,"" The Yale Library Gazette. 32 (1958):71-76."
3189870,"Criminal contra D. Francisco Berdusco por tramar revolucion contra el govierno del territorio de la Alta California, para colocar en el al Senor D. José María Hijar. Juez Fiscal el Tente Ejérto cuidadano el todo Santiago Gomez, 1835.",1,List of individual letters and a typed calendar in English bound in the volume.
3192674,"Notes, 1846.",1,Accompanied by copy in Spanish.
3194073,"California histories, 1885.",1,Ascribed to Cary by a note on the title page of the copy of the manuscript in the Library of Congress.
3194125,"Real cedula sobre aumento de un ministro en las misiones del Colegio Apostólico de Pachuca, 1794.",1,"For the petition from the College of Pachuca resulting in this Real cedula, see WA MSS S-654."
3195673,"Representacion al Rey en solicitud de dos ministros para la misiones /by Ysidoro Puertollano, 1793 Apr 20.",1,For the results of this petition see WA MSS S-627.
3196130,"Petition, 1713 Mar 3.",1,Bound in vellum and containing a colored heraldic device.
3196477,"Letter: to Maj. William B. Lewis /by Aaron V. Brown, 1844 Jan 15.",1,Portrait of Brown enclosed.
3196502,"Letter: to Mr. Hawes /by Thomas Falconer, 1850 Sep 13.",1,"Removed from the author's personal annotated copy of his On the Discovery of the Mississippi...London, 1844 (Zc10 844fa)."
3197824,"Letter: to Henry H. Keeling /by James Crabb, 1846 Jul 14.",1,Accompanied by slightly revised copy in another hand.
3198137,"Letter: to His Excellency, the President, James K. Polk /by Joseph W. Carden, 1847 Nov 7.",1,Accompanied by a letter of recommendation.
3198887,"Tanto, que se saco de una carta : que el R.P. Fr. Alonso de Benavides, Custodio, que fue del Nuevo Mexico, embio a los religiosos de la Santa Reyno, desde Madrid, el ano de mil seiscentos / by Alonso Benavides.",1,"Copy of a work published in Mexico, see Wagner's Spanish Southwest no. 92."
3199246,"Letter : to General Wool / by John Adams Dix, 1847 Apr 3.",1,With copy in another hand.
3199900,"Plea for clemency, 1846 Nov 12.",1,"Includes forwarding letter by Coppinger's lawyer, probably to Alcalde Bartlett."
3200632,"Letters: to Orruño, Padre Guardian of the College of San Fernando, Mexico /by Fray Joaquin José Ximeno, 1851-1852.",1,"Includes other letters from Fray Guzman, Arregui, and Bishop Alemany."
3200646,"Letter: to Sr. D. Manuel Castro /by Mariano Guadalupe Vallejo, 1855 Apr.",1,With English translation.
3201115,"Letter: to Senator Edwin D. Morgan /by Frederick Coombs, 1866 May 22.",1,Written on the verso of one of his temperance broadsides.
3201682,"Letter: to the Bishop of Guadalajara, Antonio Alcalde /by Antonio Ventura de Taranco, 1790 Jul 21.",1,For another copy see WA MSS S-827; B232.
3201731,"Letter: to Exmo Sor Gobor del Departmente de Chihuahua /by Governor Trias, 1846 Aug 29.",1,"Bound with a copy of the announcement of Trias's election and a copy of ""Boletin N. 1"" relating the American capture of Santa Fé."
3202758,"Articles of Agreement ...between Nathaniel J. Wyeth...and Joseph Thing, 1834-1839.",1,"Accompanied by Joseph Thing's letter to W. Tucker & sons, 1839, January 29."
3202797,"Letter: to his Father and Mother / by William Henry Jackson, 1866 Oct 30.",1,"Slightly different version, see WA MSS 272."
3203242,"Letter : to R. H. Kern / by J. H. Simpson, 1850 Dec 10.",1,"The lithograph was published with Simpson's and Capt. Marcy's report, see Zc50 850 uo."
3203242,"Letter : to R. H. Kern / by J. H. Simpson, 1850 Dec 10.",2,"The letter formerly accompanied United States Army Corps of Topographical Engineers, Reports of the Secretary of War, 1850, see Zc50 850un."
3203738,"Journal of a voyage from New Orleans to St. Louis in the steamboat Independence. Captain Hearick. During the months of June & July /by J. Dorfeuille, 1820.",1,"Also includes an essay on American entomology, an entomological dictionary, and a newspaper article by M. Halstead on the evidence of other races preceding the Indians."
3204146,"Letter : to his father, Jonathan Thomas / by E. Thomas, 1836 Mar 10.",1,"Accompanied by positive phostat, typescript, and a typewritten note taken from the Dictionary of American History on the massacre at Goliad."
3204945,"Letter : to Colonel Thomas L. Kane, 1858 Sep 10.",1,Original (in folder 1) restricted; use preservation photocopy (in folder 2).
3205104,"Arizona Territory map, [1864]",1,"Map drawn on linen, folded and tipped in between hard leather covers. Tipped inside front cover is a printed clipping from The Daily Evening Bulletin, February 24, 1865, San Francisco, California."
3205114,"Petition, 1823 Nov 3.",1,Hand colored map showing the area requested appears on the last page.
3205504,"Order, 1847 Mar 11.",1,Copy in Spanish attached.
3206416,"Joint Resolution tendering to General Andrew Jackson the Tribute of a Nation's Gratitude, 1845 Jun 21.",1,Manuscript copy.
3207314,"Correspondence, 1851-1897.",1,"Letters to J. D. Tomlinson regarding some of Cooper's pictures of landscapes, cows, and sheep; with dimensions, prices, and buyers noted for some of the paintings. The majority (8) are written from Vernon Holme, Harbledowne; three are written from London. Two items are sketches on Royal Academy of Arts stationery, London, dated 1853 and 1897. One item is a note from Alfred Crowquill [i.e. Alfred Henry Forrester] with a sketch and a request for Cooper's autograph. With one envelope addressed to J. D. Tomlinson, Huddersfield, October, 1865. In all there are three sketches in graphite and four in pen and ink. Cooper's sketches depict cows and sheep, Crowquill's sketch shows a jester holding a placard."
3207409,"Letter : to Mi P. Provl Juan de Estrada / by Eusebio Francisco Kino, 1709 Feb 5.",1,Photostat copy and English translation laid in.
3207672,"Letter : to Dear Bennett / by Delano Russell Bennett, 1858  Aug 12.",1,For another copy see WA MSS 279.
3207693,"Proclamation, 1837 Aug 3.",1,"Translated by Davis in his El Gringo, New York, 1857."
3207726,"The Angels of Buena Vista, 1849.",1,"""Grandma wrote this in 1849"" written on page 1. An appended note describes the enactment of the drama by Sadie, Dazie, and their friends."
3207905,"Letter: to the House of Representatives /by John Quincy Adams, 1825 Dec 27.",1,Accompanied by a copy of Jefferson's message.
3208065,"Protest, 1844 Aug 10.",1,Includes English translation and a facsimile reprint.
3208329,"Recollections of California / by E. George Van Duzer, 1858?",1,"Also contains an address on education to the Orange County Teachers' Institute, 1858 Aug 26."
3208657,"Records of Daystar Communications, 1977-1982 (inclusive)",1,"Catalogue of courses, newsletters, research summaries."
3208739,"Records of the Methodist Church in Kenya, 1980.",1,Preachers' lectionary notes.
3208779,"Records of the Nairobi Diocesan Missionary Association, 1975-1979.",1,Reports and correspondence.
3209230,"Records of the Lesotho Methodist Mission, 1979.",1,"Newsletters, brochures."
3209262,"Records of the Liberia Baptist Missionary and Educational Convention, 1974-1976 (inclusive)",1,"Yearbook, convention programs."
3209289,Records of the Providence Baptist Association.,1,Souvenir program.
3209303,"Records of the United Methodist Church in Liberia, 1979.",1,Annual conference journal.
3212587,"Letter, 1810 July 3.",1,Letter addressed to Reverend Mr. Crowe from Mortimer Street. In the letter Nollekens discusses his busts of Dr. Samuel Johnson and Dr. Sterne.
3212600,"Letter, 1861 Dec. 27.",1,"Letter to Reverend Richard Glover, dated December 27, 1861, from 1 Tor Villa, Campden Hill, Kensington. In the letter Hunt expresses his gratitude for Glover's study of his painting ""The Light of the World"" and discusses the meaning and origin of the painting's title. After seeing the painting in 1861, Glover wrote his interpretation of the work, entitled ""The Light of the Word"", or Holman Hunt's great allegorical picture, translated into words; that was published during the same year."
